type,index,value
LL,0,-10.198323703317266
LL,1,-10.159630855375351
LL,2,-10.122034349696133
LL,3,-10.081965840235588
LL,4,-10.04794357837401
LL,5,-10.013791675514899
LL,6,-9.977601816431433
LL,7,-9.955570720579692
LL,8,-9.92607458263062
LL,9,-9.89785643701172
LL,10,-9.860978880696672
LL,11,-9.837664391946408
LL,12,-9.799769307332763
LL,13,-9.753816307926854
LL,14,-9.729699590742017
LL,15,-9.691757728225852
LL,16,-9.666643353293031
LL,17,-9.649982682322674
LL,18,-9.618324940904388
LL,19,-9.600809629814837
LL,20,-9.574232897042208
LL,21,-9.555390716980588
LL,22,-9.541632817225125
LL,23,-9.518657353678675
LL,24,-9.491380657092147
LL,25,-9.479909128856495
LL,26,-9.46107885666962
LL,27,-9.443005922730743
LL,28,-9.418646035896973
LL,29,-9.398904686310477
LL,30,-9.385266246887365
LL,31,-9.357484707510313
LL,32,-9.340751949463934
LL,33,-9.325856355830561
LL,34,-9.317845358549347
LL,35,-9.292356072827289
LL,36,-9.270050875159516
LL,37,-9.250072506548344
LL,38,-9.23046444646904
LL,39,-9.216510601049245
LL,40,-9.195295922622172
LL,41,-9.172446821464007
LL,42,-9.17017478268735
LL,43,-9.158964582816173
LL,44,-9.154126497640526
LL,45,-9.12546965460397
LL,46,-9.09953552019535
LL,47,-9.07812452883238
LL,48,-9.069779172183951
LL,49,-9.073321879937094
MSE,0,0.7610435836014505
MSE,1,0.6455690181162046
MSE,2,0.7962394240548081
MSE,3,0.533973800769118
MSE,4,0.4367120684672499
MSE,5,0.655500826679178
MSE,6,0.9158611175988973
MSE,7,0.7840742800133315
MSE,8,0.7442883029333668
MSE,9,0.9842542990574925
