type,index,value
LL,0,-95.31169166621734
LL,1,-94.68809431610471
LL,2,-94.08880492447904
LL,3,-93.49604413787765
LL,4,-92.87305362972745
LL,5,-92.29075092070906
LL,6,-91.67355409161355
LL,7,-91.06208607507114
LL,8,-90.53465251973543
LL,9,-90.07524937811283
LL,10,-89.52991483617129
LL,11,-89.05431317478983
LL,12,-88.51754826448676
LL,13,-88.02200605116192
LL,14,-87.50091728539869
LL,15,-86.93093289088588
LL,16,-86.48173659068497
LL,17,-86.02096639818802
LL,18,-85.59058684726156
LL,19,-85.06445908677418
LL,20,-84.59077174537806
LL,21,-84.06384322844332
LL,22,-83.59324018495579
LL,23,-83.04277216654346
LL,24,-82.60758282236391
LL,25,-82.20244817640086
LL,26,-81.78046455321802
LL,27,-81.28479854223622
LL,28,-80.82139385959107
LL,29,-80.41369810614893
LL,30,-79.99103870980873
LL,31,-79.57618638211603
LL,32,-79.23857357851334
LL,33,-78.73248151274358
LL,34,-78.36764092563409
LL,35,-77.95044384591914
LL,36,-77.5839714451412
LL,37,-77.12333937237369
LL,38,-76.71792958335553
LL,39,-76.25209385130204
LL,40,-75.82147567784037
LL,41,-75.45415741021482
LL,42,-75.05115574021966
LL,43,-74.70449907518471
LL,44,-74.2698010752558
LL,45,-73.9106654492781
LL,46,-73.56524603264846
LL,47,-73.252728401893
LL,48,-72.90473245077366
LL,49,-72.53683404634936
MSE,0,1.9640178881860555
MSE,1,1.8571421233567402
MSE,2,1.6909136565357183
MSE,3,1.9516469958466915
MSE,4,2.02110595531429
MSE,5,2.027785746576905
MSE,6,1.8846246103332769
MSE,7,1.7896597140933952
MSE,8,1.6985438319148969
MSE,9,1.6151707839996436
