type,index,value
LL,0,-8.65359597082847
LL,1,-8.64376796622424
LL,2,-8.634094933464093
LL,3,-8.625478292916936
LL,4,-8.617240298659658
LL,5,-8.609201335867354
LL,6,-8.601213695437316
LL,7,-8.593947934227616
LL,8,-8.587151815353053
LL,9,-8.581122887242213
LL,10,-8.574890174130555
LL,11,-8.569118684295507
LL,12,-8.563457174130246
LL,13,-8.55790051455152
LL,14,-8.552897783980843
LL,15,-8.547943818372506
LL,16,-8.54359379604132
LL,17,-8.539522069724047
LL,18,-8.535782945311334
LL,19,-8.532160502356145
LL,20,-8.529008537402332
LL,21,-8.52633985053765
LL,22,-8.523897331800011
LL,23,-8.521223707815182
LL,24,-8.518975717616584
LL,25,-8.51710913247506
LL,26,-8.51518300259568
LL,27,-8.513589791311134
LL,28,-8.5121772453891
LL,29,-8.510960132904142
LL,30,-8.509868900067815
LL,31,-8.509345644798834
LL,32,-8.508524465941253
LL,33,-8.507896349793917
LL,34,-8.50756160222022
LL,35,-8.507287018344181
LL,36,-8.507329643127017
LL,37,-8.50748064785384
LL,38,-8.507383244244991
LL,39,-8.507998744835964
LL,40,-8.508518503917966
LL,41,-8.508895485247134
LL,42,-8.50959245664955
LL,43,-8.510508385459875
LL,44,-8.511035054173258
LL,45,-8.511576233200564
LL,46,-8.51214148259249
LL,47,-8.513439420527057
LL,48,-8.514200839571917
LL,49,-8.515417843940298
MSE,0,0.5210155412656664
MSE,1,0.6095697442280547
MSE,2,0.4780786495477185
MSE,3,0.560020334714523
MSE,4,0.49411457931620895
MSE,5,0.5608704954722986
MSE,6,0.4535823515165018
MSE,7,0.7275691207246374
MSE,8,0.6738300546765902
MSE,9,0.5638880168968571
