type,index,value
LL,0,-4.067396541044394
LL,1,-4.06432582350025
LL,2,-4.061693898131142
LL,3,-4.059091652599149
LL,4,-4.056770642285556
LL,5,-4.0544940676872265
LL,6,-4.052301968868516
LL,7,-4.050622437106253
LL,8,-4.048925768671962
LL,9,-4.047155940772874
LL,10,-4.046009119032335
LL,11,-4.044909570273925
LL,12,-4.0437211493406355
LL,13,-4.042936376069448
LL,14,-4.042316475640162
LL,15,-4.0418197134672855
LL,16,-4.0414728117580445
LL,17,-4.041252304532471
LL,18,-4.04150005549018
LL,19,-4.0417054176490375
LL,20,-4.042028558702354
LL,21,-4.042333947325568
LL,22,-4.042904839077131
LL,23,-4.0435154450739175
LL,24,-4.0442992452849555
LL,25,-4.04508828583215
LL,26,-4.046296142519282
LL,27,-4.047510469088704
LL,28,-4.048938785508381
LL,29,-4.050217476068875
LL,30,-4.05180420347561
LL,31,-4.053582822417858
LL,32,-4.0554600837603925
LL,33,-4.057403073668781
LL,34,-4.059187107592751
LL,35,-4.061286678007863
LL,36,-4.063436243370229
LL,37,-4.0655517614977255
LL,38,-4.067885429268712
LL,39,-4.070341539237157
LL,40,-4.072679749538097
LL,41,-4.075136419309222
LL,42,-4.077961373694377
LL,43,-4.080789088930435
LL,44,-4.083706571984353
LL,45,-4.086698093186433
LL,46,-4.089518492958419
LL,47,-4.092674570645745
LL,48,-4.095908450584335
LL,49,-4.099227130912567
MSE,0,0.44046972576561555
MSE,1,0.4229765833265149
MSE,2,0.5205783517546544
MSE,3,0.5680576675063099
MSE,4,0.5069646182824029
MSE,5,0.3831118477395081
MSE,6,0.24989164662646926
MSE,7,0.5105845842535971
MSE,8,0.34450177890659867
MSE,9,0.5403471990159263
