type,index,value
LL,0,-48.49785548370192
LL,1,-48.221510119700305
LL,2,-47.925853236428814
LL,3,-47.65953632589344
LL,4,-47.401884166229635
LL,5,-47.12914966305566
LL,6,-46.890990450113065
LL,7,-46.656846111224496
LL,8,-46.43817087622496
LL,9,-46.18683252779444
LL,10,-45.92321547639942
LL,11,-45.686651639063925
LL,12,-45.43336204309984
LL,13,-45.170840606438645
LL,14,-44.950790331425445
LL,15,-44.74012371460157
LL,16,-44.52561555449412
LL,17,-44.31259178816285
LL,18,-44.122034029539584
LL,19,-43.88992848037205
LL,20,-43.68468084812149
LL,21,-43.47739525761217
LL,22,-43.244363137495625
LL,23,-43.032938776114364
LL,24,-42.83812168694694
LL,25,-42.62104756831198
LL,26,-42.420955245138984
LL,27,-42.241480300011474
LL,28,-42.04457334685294
LL,29,-41.85305678940573
LL,30,-41.67281156294881
LL,31,-41.489342873592115
LL,32,-41.30176525668534
LL,33,-41.15060988064022
LL,34,-40.978495931299854
LL,35,-40.82577766673437
LL,36,-40.643839432290854
LL,37,-40.46002683100436
LL,38,-40.300672900638624
LL,39,-40.12587419678672
LL,40,-39.93715546762703
LL,41,-39.78832880488757
LL,42,-39.64367484779915
LL,43,-39.48912709427655
LL,44,-39.33272023788474
LL,45,-39.17526059997733
LL,46,-38.99942013101965
LL,47,-38.864386495818295
LL,48,-38.70382730468154
LL,49,-38.54176352993962
MSE,0,1.623418335063825
MSE,1,1.6057813257791462
MSE,2,1.724412999287745
MSE,3,1.3533057233763408
MSE,4,1.3685090391651304
MSE,5,1.5463404475991116
MSE,6,1.966269288482726
MSE,7,1.5278969216446567
MSE,8,1.832664558148623
MSE,9,1.7538045504648003
