type,index,value
LL,0,-4.316196810378125
LL,1,-4.3067901111458315
LL,2,-4.297527452243888
LL,3,-4.287903790663365
LL,4,-4.279084931041822
LL,5,-4.270510085233533
LL,6,-4.262014785506862
LL,7,-4.254041130648367
LL,8,-4.2463040423086795
LL,9,-4.238734892075064
LL,10,-4.231315797793231
LL,11,-4.2237139251538895
LL,12,-4.216710500312586
LL,13,-4.209695687436449
LL,14,-4.203198709184884
LL,15,-4.196486544818734
LL,16,-4.1904161331274965
LL,17,-4.184271570541317
LL,18,-4.178622735641525
LL,19,-4.172997106464286
LL,20,-4.167629292653658
LL,21,-4.1622607322970335
LL,22,-4.15714864828848
LL,23,-4.152079967222873
LL,24,-4.146844646939868
LL,25,-4.1418919471711995
LL,26,-4.1369551962544
LL,27,-4.132418868931048
LL,28,-4.128200226577798
LL,29,-4.124251894210202
LL,30,-4.120257911144385
LL,31,-4.116395486132274
LL,32,-4.1120646374391
LL,33,-4.108104432680163
LL,34,-4.104440859533749
LL,35,-4.100756242718468
LL,36,-4.097807866687164
LL,37,-4.094324665561439
LL,38,-4.090818217435252
LL,39,-4.08764106685949
LL,40,-4.084868393473606
LL,41,-4.082440903458826
LL,42,-4.079921335028779
LL,43,-4.07755601970167
LL,44,-4.075153461354212
LL,45,-4.072651649934129
LL,46,-4.070243250696391
LL,47,-4.06773757892828
LL,48,-4.065941037955967
LL,49,-4.06360268571499
MSE,0,0.4996863665710101
MSE,1,0.6737903176466857
MSE,2,1.3512730839441647
MSE,3,2.5042640950969943
MSE,4,0.4945286255490515
MSE,5,2.2806458597924224
MSE,6,0.41796857324926595
MSE,7,0.579359501499463
MSE,8,0.3032153675853297
MSE,9,0.617565968354132
