type,index,value
LL,0,-4.280511101439808
LL,1,-4.2753677658240195
LL,2,-4.270763182984622
LL,3,-4.266192971896091
LL,4,-4.262473848178035
LL,5,-4.259039172925388
LL,6,-4.254931086684529
LL,7,-4.25111710907943
LL,8,-4.247578519553045
LL,9,-4.244087611646957
LL,10,-4.241188099929729
LL,11,-4.2387332029745
LL,12,-4.235813920622991
LL,13,-4.233478342561299
LL,14,-4.231768627273696
LL,15,-4.229799636654105
LL,16,-4.2276648687858
LL,17,-4.22591013665841
LL,18,-4.223712810429481
LL,19,-4.221507133162804
LL,20,-4.220211169857189
LL,21,-4.219227286806065
LL,22,-4.217844613096385
LL,23,-4.21704893555661
LL,24,-4.216320112004785
LL,25,-4.2155039611149245
LL,26,-4.215027235565817
LL,27,-4.214356074840069
LL,28,-4.214486605322824
LL,29,-4.2146499088147085
LL,30,-4.214726918669646
LL,31,-4.215132064743612
LL,32,-4.215729559199071
LL,33,-4.216221130051535
LL,34,-4.216161329017781
LL,35,-4.217069523519694
LL,36,-4.2178548790180885
LL,37,-4.219011224610846
LL,38,-4.2201126771989355
LL,39,-4.221585329151854
LL,40,-4.223235704601401
LL,41,-4.224511990674442
LL,42,-4.2260087792475325
LL,43,-4.2274565737904855
LL,44,-4.228884354004784
LL,45,-4.230759708391491
LL,46,-4.231961367276633
LL,47,-4.234268095534314
LL,48,-4.236017548999959
LL,49,-4.238086027502626
MSE,0,0.5561200018131887
MSE,1,0.239105613745182
MSE,2,0.6350893813342532
MSE,3,0.564171632218371
MSE,4,0.6298197951931953
MSE,5,0.8040352074131043
MSE,6,0.4439818419568844
MSE,7,0.8437141474300281
MSE,8,0.720015537051164
MSE,9,0.6179724262355736
