type,index,value
LL,0,-8.538333504684143
LL,1,-8.530173524273719
LL,2,-8.522279977406717
LL,3,-8.514121292484571
LL,4,-8.506412743620903
LL,5,-8.49937878697413
LL,6,-8.49198324748458
LL,7,-8.485080087951982
LL,8,-8.478534821719498
LL,9,-8.47227927200853
LL,10,-8.465871953286925
LL,11,-8.459933300635992
LL,12,-8.454697181087257
LL,13,-8.449360835644729
LL,14,-8.444318563577776
LL,15,-8.43893785347954
LL,16,-8.434046231137163
LL,17,-8.42992247626159
LL,18,-8.425763473661064
LL,19,-8.422013926619027
LL,20,-8.417788784499047
LL,21,-8.413473881765853
LL,22,-8.409536856743946
LL,23,-8.405417050423603
LL,24,-8.401583538547714
LL,25,-8.398234740606906
LL,26,-8.395068996396015
LL,27,-8.391553590211775
LL,28,-8.388713530588943
LL,29,-8.385939681784008
LL,30,-8.383241338233784
LL,31,-8.38101781218042
LL,32,-8.378851471558363
LL,33,-8.376439886071378
LL,34,-8.373822099652827
LL,35,-8.371604730719097
LL,36,-8.36939052531088
LL,37,-8.367212770389532
LL,38,-8.365224806614284
LL,39,-8.363447316183287
LL,40,-8.36257887256395
LL,41,-8.361181151359874
LL,42,-8.35955356928187
LL,43,-8.358410629798858
LL,44,-8.357219560910675
LL,45,-8.356003416743128
LL,46,-8.354877259651873
LL,47,-8.353159340570818
LL,48,-8.351888949908474
LL,49,-8.35088908135506
MSE,0,0.33304467024547474
MSE,1,0.3335729721919924
MSE,2,0.3152751144895573
MSE,3,0.41157525145752794
MSE,4,0.5351940742132325
MSE,5,0.35307450260701484
MSE,6,0.44099936139428825
MSE,7,0.4456027428070592
MSE,8,0.4896659291144901
MSE,9,0.39185889008881974
