type,index,value
LL,0,-8.539988996792353
LL,1,-8.532738974369341
LL,2,-8.526049746764205
LL,3,-8.519145155029383
LL,4,-8.512804299084276
LL,5,-8.506736838257932
LL,6,-8.500964424711075
LL,7,-8.495540545647296
LL,8,-8.49047319062976
LL,9,-8.485677107238569
LL,10,-8.481068748531326
LL,11,-8.476888217134114
LL,12,-8.472993825973948
LL,13,-8.469251139744133
LL,14,-8.4660449716832
LL,15,-8.46245635852533
LL,16,-8.45927096640752
LL,17,-8.456389868042425
LL,18,-8.454027165068421
LL,19,-8.452092420513239
LL,20,-8.450161158446681
LL,21,-8.448071073464249
LL,22,-8.445976236225825
LL,23,-8.44405571186045
LL,24,-8.442600911417937
LL,25,-8.44134244307908
LL,26,-8.440173438069092
LL,27,-8.438797039774697
LL,28,-8.43807187379364
LL,29,-8.437392214839893
LL,30,-8.436712941658229
LL,31,-8.436580854350115
LL,32,-8.436548401489715
LL,33,-8.436199237250275
LL,34,-8.435994729920417
LL,35,-8.436308574090756
LL,36,-8.436451712048227
LL,37,-8.436490870948331
LL,38,-8.436804091101305
LL,39,-8.437088572036057
LL,40,-8.437646859579306
LL,41,-8.438593486894643
LL,42,-8.43896690619143
LL,43,-8.440084772024608
LL,44,-8.441106339018736
LL,45,-8.442059717524014
LL,46,-8.443040236133722
LL,47,-8.443605551040829
LL,48,-8.444384893425465
LL,49,-8.445512597895952
MSE,0,0.5303407530591694
MSE,1,0.43668619965395744
MSE,2,0.501283405630077
MSE,3,0.4618720592939531
MSE,4,0.7498273105923442
MSE,5,0.5341038810380968
MSE,6,0.5388004264169562
MSE,7,0.5829095512709135
MSE,8,0.6633630587371839
MSE,9,0.4761266337134226
