type,index,value
LL,0,-7.941177443721754
LL,1,-7.887040812985015
LL,2,-7.833293467298638
LL,3,-7.780868698542589
LL,4,-7.7291431857004635
LL,5,-7.678180185476729
LL,6,-7.6272778442411
LL,7,-7.578335513526177
LL,8,-7.529627999269943
LL,9,-7.481953860438461
LL,10,-7.435708567032644
LL,11,-7.389554291944217
LL,12,-7.343829139953618
LL,13,-7.2991798838840625
LL,14,-7.255525437507404
LL,15,-7.21294707487409
LL,16,-7.1705854559000555
LL,17,-7.129272316610833
LL,18,-7.089745210151652
LL,19,-7.049637458102562
LL,20,-7.009631248651353
LL,21,-6.97054584620866
LL,22,-6.932493796518621
LL,23,-6.895772965441968
LL,24,-6.859250976001294
LL,25,-6.822229933411721
LL,26,-6.785922237445599
LL,27,-6.750844253343904
LL,28,-6.715096812362766
LL,29,-6.679954604409258
LL,30,-6.646622150099935
LL,31,-6.6131718105905675
LL,32,-6.580482175275337
LL,33,-6.5482117432503015
LL,34,-6.516645287140264
LL,35,-6.48586895174688
LL,36,-6.454747520321746
LL,37,-6.423284094587953
LL,38,-6.393396947825744
LL,39,-6.363341154590289
LL,40,-6.3355297277951275
LL,41,-6.306221549666027
LL,42,-6.2777077709312445
LL,43,-6.250484723167974
LL,44,-6.224846244589974
LL,45,-6.198613435381079
LL,46,-6.171687799390357
LL,47,-6.145317920804557
LL,48,-6.11895724232929
LL,49,-6.094327428784235
MSE,0,0.6789417889199649
MSE,1,0.9563099754338434
MSE,2,0.4791699921482893
MSE,3,1.1556480860622473
MSE,4,0.8569368608375632
MSE,5,0.7168483770953978
MSE,6,0.41839890856475304
MSE,7,0.7606605716508333
MSE,8,0.7007578703126948
MSE,9,0.2849807165545148
