type,index,value
LL,0,-9.351060688859258
LL,1,-9.338814479906475
LL,2,-9.325770414780326
LL,3,-9.313295842323921
LL,4,-9.301575734803675
LL,5,-9.290466024659134
LL,6,-9.279113049363273
LL,7,-9.269095319035847
LL,8,-9.259014321875906
LL,9,-9.250223676751864
LL,10,-9.242470900167755
LL,11,-9.233403635502404
LL,12,-9.225796563819214
LL,13,-9.218124234592928
LL,14,-9.210728487245664
LL,15,-9.20385607907416
LL,16,-9.198680595486163
LL,17,-9.192832822270914
LL,18,-9.187853223896914
LL,19,-9.182936305639219
LL,20,-9.177465710649102
LL,21,-9.17207284530169
LL,22,-9.16687250832212
LL,23,-9.16299873947349
LL,24,-9.159419914899086
LL,25,-9.157964556947428
LL,26,-9.156103854920877
LL,27,-9.153686440914223
LL,28,-9.151205751367618
LL,29,-9.150457982954004
LL,30,-9.148123022621842
LL,31,-9.147660884523907
LL,32,-9.14763359769729
LL,33,-9.147372908653393
LL,34,-9.147213194330895
LL,35,-9.148469660615325
LL,36,-9.149625520313213
LL,37,-9.150763055748229
LL,38,-9.151675779390272
LL,39,-9.153268347663765
LL,40,-9.154687396331301
LL,41,-9.156326947397327
LL,42,-9.158936065972956
LL,43,-9.161938258883568
LL,44,-9.165222081311816
LL,45,-9.167551759506292
LL,46,-9.170035434753727
LL,47,-9.173946012728697
LL,48,-9.176842877956263
LL,49,-9.179794374376074
MSE,0,1.015788629348034
MSE,1,0.6938318112195879
MSE,2,0.8110391829933348
MSE,3,0.7418052303208414
MSE,4,0.956333553688081
MSE,5,0.9975474182713256
MSE,6,1.0563333735689475
MSE,7,0.9094803938965693
MSE,8,0.9758618990683487
MSE,9,0.8581529167711107
