type,index,value
LL,0,-4.443673984082354
LL,1,-4.437001451439409
LL,2,-4.4313197401298074
LL,3,-4.425649926673495
LL,4,-4.420514664639322
LL,5,-4.414667065907233
LL,6,-4.40960476308447
LL,7,-4.4050681366492395
LL,8,-4.400162577446143
LL,9,-4.395804987782905
LL,10,-4.392454072755995
LL,11,-4.388858396096493
LL,12,-4.385436846486745
LL,13,-4.381935769726671
LL,14,-4.3782910873125385
LL,15,-4.376299087229233
LL,16,-4.37444878923818
LL,17,-4.370533955532556
LL,18,-4.367290127912127
LL,19,-4.363826531002575
LL,20,-4.362043494918071
LL,21,-4.360134409484056
LL,22,-4.358580276381894
LL,23,-4.3580668097786015
LL,24,-4.356575177695957
LL,25,-4.3550882523766274
LL,26,-4.353791416906422
LL,27,-4.353545625981621
LL,28,-4.352469503697151
LL,29,-4.352329773991074
LL,30,-4.351141735215469
LL,31,-4.349930206120587
LL,32,-4.348956032042849
LL,33,-4.34882224601157
LL,34,-4.347328638125091
LL,35,-4.347759208942742
LL,36,-4.347962277637532
LL,37,-4.348639921485832
LL,38,-4.349284116249089
LL,39,-4.348997613277594
LL,40,-4.350263285315149
LL,41,-4.350342556152575
LL,42,-4.35084477978589
LL,43,-4.352688352730944
LL,44,-4.354546187714642
LL,45,-4.355183833609269
LL,46,-4.356474577119344
LL,47,-4.35909639203415
LL,48,-4.36027723711698
LL,49,-4.36178236461682
MSE,0,0.592130615258727
MSE,1,0.4646282411997817
MSE,2,0.349441853606049
MSE,3,0.517188870367931
MSE,4,0.34975202318426896
MSE,5,0.5513430656914474
MSE,6,0.4290347723647748
MSE,7,0.7067601633237283
MSE,8,0.40765763222838663
MSE,9,0.4536092579753324
