type,index,value
LL,0,-16.165256479277666
LL,1,-16.145486937760918
LL,2,-16.12655568785676
LL,3,-16.10882189473075
LL,4,-16.090704537487806
LL,5,-16.07296010355544
LL,6,-16.05587509263582
LL,7,-16.039384134701322
LL,8,-16.023818280386404
LL,9,-16.008260283569207
LL,10,-15.993313633939783
LL,11,-15.97978680595094
LL,12,-15.966868636158324
LL,13,-15.953881337107191
LL,14,-15.940882921139936
LL,15,-15.92888180750183
LL,16,-15.91695384490303
LL,17,-15.906159742214195
LL,18,-15.89551265803539
LL,19,-15.885641258981925
LL,20,-15.875268441930075
LL,21,-15.865446756764191
LL,22,-15.856719210956488
LL,23,-15.847558315769167
LL,24,-15.83925919294802
LL,25,-15.832063174944457
LL,26,-15.823763891100924
LL,27,-15.815805230082262
LL,28,-15.808396850267664
LL,29,-15.801872716075986
LL,30,-15.794666071024514
LL,31,-15.78827386453639
LL,32,-15.78184010530548
LL,33,-15.775866381186532
LL,34,-15.769952657625248
LL,35,-15.76407071315864
LL,36,-15.759138723733148
LL,37,-15.754613248328107
LL,38,-15.749461204099498
LL,39,-15.74426579692377
LL,40,-15.739300123753432
LL,41,-15.735469681915799
LL,42,-15.7314318899981
LL,43,-15.72752694858139
LL,44,-15.723596425220313
LL,45,-15.720509808262694
LL,46,-15.71748852297469
LL,47,-15.714505508401478
LL,48,-15.710866697502933
LL,49,-15.708116507901945
MSE,0,0.8048801008233935
MSE,1,0.5733563374745424
MSE,2,0.5838894414331841
MSE,3,0.6702968808997346
MSE,4,0.5420464071529599
MSE,5,0.682321508343381
MSE,6,0.6179204639960708
MSE,7,0.5172450244971659
MSE,8,0.6052280111516712
MSE,9,0.5811778506555872
