type,index,value
LL,0,-8.354587658164322
LL,1,-8.352537898933626
LL,2,-8.350925081477946
LL,3,-8.349623102979884
LL,4,-8.34865192559921
LL,5,-8.348072852816099
LL,6,-8.348028510379162
LL,7,-8.348162267370924
LL,8,-8.348672176868442
LL,9,-8.34944354268945
LL,10,-8.350609320431815
LL,11,-8.352077050276355
LL,12,-8.35385663604934
LL,13,-8.355966411520964
LL,14,-8.358415720251376
LL,15,-8.361138394099509
LL,16,-8.364124005207819
LL,17,-8.36738946688565
LL,18,-8.371047287387421
LL,19,-8.374975904730414
LL,20,-8.379159060114779
LL,21,-8.383610045796988
LL,22,-8.388245124904927
LL,23,-8.393205477593153
LL,24,-8.398488616955605
LL,25,-8.403722113889803
LL,26,-8.409370784058142
LL,27,-8.415390175659796
LL,28,-8.421601687509796
LL,29,-8.42809052153951
LL,30,-8.434783605531042
LL,31,-8.441711458294124
LL,32,-8.448885735027442
LL,33,-8.456360734134346
LL,34,-8.46394726101038
LL,35,-8.47174301079676
LL,36,-8.479824847804931
LL,37,-8.487994071220873
LL,38,-8.49634981323614
LL,39,-8.505021839984817
LL,40,-8.51386618641925
LL,41,-8.522779044250532
LL,42,-8.53188409775837
LL,43,-8.541358170280207
LL,44,-8.550802094065261
LL,45,-8.560589866748998
LL,46,-8.57040840712558
LL,47,-8.580492057166817
LL,48,-8.590793409746109
LL,49,-8.601125411818
MSE,0,0.7711307211397437
MSE,1,0.5952091176776648
MSE,2,0.6734726003035121
MSE,3,0.6536013987713655
MSE,4,0.6429125023587275
MSE,5,0.582618447941085
MSE,6,0.6338990131990119
MSE,7,0.6756430850712422
MSE,8,0.7488201139548907
MSE,9,0.5382907288790163
