type,index,value
LL,0,-3.9907280963449194
LL,1,-3.9895214138462394
LL,2,-3.988419301328041
LL,3,-3.9874597671862553
LL,4,-3.9867431283351964
LL,5,-3.9859618845242792
LL,6,-3.9853661787549823
LL,7,-3.9847977352419006
LL,8,-3.984415607631316
LL,9,-3.9840522976451256
LL,10,-3.9837906847875333
LL,11,-3.9837492857707253
LL,12,-3.9837286878229117
LL,13,-3.9837729351349567
LL,14,-3.983863133536663
LL,15,-3.9841315554471946
LL,16,-3.984583299533044
LL,17,-3.984952609677392
LL,18,-3.985374403936123
LL,19,-3.9856740382920677
LL,20,-3.986089986224318
LL,21,-3.9868235145944197
LL,22,-3.9874829088503403
LL,23,-3.98822885186417
LL,24,-3.989172592578181
LL,25,-3.9899354512118093
LL,26,-3.99098446612759
LL,27,-3.9919036449820746
LL,28,-3.992870559191547
LL,29,-3.9939132910271544
LL,30,-3.994991096461189
LL,31,-3.9961162536766883
LL,32,-3.99720720584115
LL,33,-3.998056141703104
LL,34,-3.9991776404091817
LL,35,-4.000264555063415
LL,36,-4.001224180360592
LL,37,-4.0023240456257
LL,38,-4.0034366687478045
LL,39,-4.004499250424254
LL,40,-4.0055032158917365
LL,41,-4.0066461811195895
LL,42,-4.007733256477521
LL,43,-4.009045672941395
LL,44,-4.010160776947142
LL,45,-4.011164537659023
LL,46,-4.012345239318562
LL,47,-4.013435826254094
LL,48,-4.014757033316075
LL,49,-4.0157985556231
MSE,0,0.4668878622917825
MSE,1,0.4415633684891045
MSE,2,0.3945634092661794
MSE,3,0.368363541122811
MSE,4,0.3367742697599783
MSE,5,0.30284456840047946
MSE,6,0.4155473533171253
MSE,7,0.42710911526679357
MSE,8,0.20187226874052033
MSE,9,0.215885214082425
