type,index,value
LL,0,-17.20031531433075
LL,1,-17.17502148147671
LL,2,-17.15039490982484
LL,3,-17.127329951473218
LL,4,-17.10458802855105
LL,5,-17.082351423122184
LL,6,-17.062204423186547
LL,7,-17.042625464274664
LL,8,-17.02395701143178
LL,9,-17.005558645562076
LL,10,-16.987536236711655
LL,11,-16.970697030895344
LL,12,-16.954816547505796
LL,13,-16.94001977238581
LL,14,-16.92585066794253
LL,15,-16.913099101083525
LL,16,-16.90150337343986
LL,17,-16.88997548959065
LL,18,-16.87896462785464
LL,19,-16.868727063681426
LL,20,-16.860060672777948
LL,21,-16.85168975705186
LL,22,-16.843406630105655
LL,23,-16.837365952093453
LL,24,-16.830442135265947
LL,25,-16.825426731791094
LL,26,-16.82052865140116
LL,27,-16.817278601719718
LL,28,-16.813479375924267
LL,29,-16.8107280893204
LL,30,-16.807874204870295
LL,31,-16.806371662128388
LL,32,-16.805119060543745
LL,33,-16.80501105519264
LL,34,-16.804737823033843
LL,35,-16.806861164558164
LL,36,-16.807800545766632
LL,37,-16.808867949235793
LL,38,-16.812770208289145
LL,39,-16.816075851821765
LL,40,-16.81868593621617
LL,41,-16.822833922819783
LL,42,-16.827794906070356
LL,43,-16.832350113628934
LL,44,-16.8382591545029
LL,45,-16.84325298896147
LL,46,-16.850022832535203
LL,47,-16.856449663749906
LL,48,-16.864798463456243
LL,49,-16.873295399405613
MSE,0,1.3392613622956009
MSE,1,1.125710996864169
MSE,2,1.2275287723369643
MSE,3,1.2214190112427479
MSE,4,1.2432494854321188
MSE,5,1.3330369169538532
MSE,6,1.2449867478518064
MSE,7,1.2470801935183369
MSE,8,1.5054485964337914
MSE,9,1.2563926337628988
