type,index,value
LL,0,-15.592944685996448
LL,1,-15.583364751234495
LL,2,-15.574447714043378
LL,3,-15.566017785206066
LL,4,-15.558128587538741
LL,5,-15.550501794606564
LL,6,-15.543231385002787
LL,7,-15.536324487199526
LL,8,-15.529907682182085
LL,9,-15.523955248146606
LL,10,-15.517637123703784
LL,11,-15.51213741754923
LL,12,-15.506802805677424
LL,13,-15.501496773468745
LL,14,-15.496716354239547
LL,15,-15.491454082748248
LL,16,-15.486774236827983
LL,17,-15.48293288129708
LL,18,-15.479484779814797
LL,19,-15.47530779544569
LL,20,-15.471916002903356
LL,21,-15.468141126348906
LL,22,-15.464233359881666
LL,23,-15.46083498076798
LL,24,-15.457234234964215
LL,25,-15.454498098829285
LL,26,-15.452374390923868
LL,27,-15.449676497333536
LL,28,-15.447396354542931
LL,29,-15.445436327104796
LL,30,-15.443004017323272
LL,31,-15.440302955525507
LL,32,-15.438589369819232
LL,33,-15.43701316629657
LL,34,-15.435109881048328
LL,35,-15.433568034172074
LL,36,-15.432213747412135
LL,37,-15.430525554649629
LL,38,-15.429456292596338
LL,39,-15.427560333856828
LL,40,-15.426671170642564
LL,41,-15.425947831238386
LL,42,-15.424828136224543
LL,43,-15.423811535140695
LL,44,-15.423400729940251
LL,45,-15.422590954499759
LL,46,-15.421916965432024
LL,47,-15.420716517290192
LL,48,-15.419980393879523
LL,49,-15.419425025381969
MSE,0,0.3838369359435458
MSE,1,0.3815026028164621
MSE,2,0.4612575491393632
MSE,3,0.4100903758014088
MSE,4,0.38971470997982266
MSE,5,0.4384926526634656
MSE,6,0.4512793257560353
MSE,7,0.3978410543801085
MSE,8,0.3953296950646416
MSE,9,0.4301194686155621
