type,index,value
LL,0,-16.167886798332727
LL,1,-16.150654970786093
LL,2,-16.134391550356348
LL,3,-16.119165939087743
LL,4,-16.10500206687069
LL,5,-16.091677668527193
LL,6,-16.079295279806882
LL,7,-16.067748703119324
LL,8,-16.057326199645182
LL,9,-16.04766643766343
LL,10,-16.0389300698482
LL,11,-16.031063847875167
LL,12,-16.023777050032116
LL,13,-16.017401687913544
LL,14,-16.011989125268677
LL,15,-16.00729423399198
LL,16,-16.0034292563845
LL,17,-16.000028839588566
LL,18,-15.997386044162056
LL,19,-15.995757932432948
LL,20,-15.994739214958539
LL,21,-15.994501567526365
LL,22,-15.994816018057568
LL,23,-15.9958944468658
LL,24,-15.997556231889359
LL,25,-15.999920380292371
LL,26,-16.002979707837035
LL,27,-16.00668268209123
LL,28,-16.010923021510283
LL,29,-16.015969416025165
LL,30,-16.02156149684958
LL,31,-16.027900307373642
LL,32,-16.034709044111402
LL,33,-16.04208314869393
LL,34,-16.049945077267942
LL,35,-16.058366964331075
LL,36,-16.06739685029859
LL,37,-16.076942515196247
LL,38,-16.087082503885227
LL,39,-16.097778013276983
LL,40,-16.109000686399156
LL,41,-16.120657377317926
LL,42,-16.13282970946182
LL,43,-16.14543259425226
LL,44,-16.158392626899627
LL,45,-16.171955372140694
LL,46,-16.186069704186814
LL,47,-16.200668583906566
LL,48,-16.2157633256559
LL,49,-16.231134543346183
MSE,0,1.1465673034572361
MSE,1,1.1454480742759554
MSE,2,1.1435301485638651
MSE,3,1.181075719673796
MSE,4,0.7715748185636634
MSE,5,0.924684726096978
MSE,6,1.127155436051751
MSE,7,1.0638220609168356
MSE,8,1.0519849462305826
MSE,9,0.9836969286132792
