type,index,value
LL,0,-9.151743080733562
LL,1,-9.139076514819536
LL,2,-9.126587315821007
LL,3,-9.11453208297585
LL,4,-9.103130650062214
LL,5,-9.092468422758998
LL,6,-9.082633623989915
LL,7,-9.072771026406134
LL,8,-9.063058909347934
LL,9,-9.054014927363848
LL,10,-9.045710384408004
LL,11,-9.037873166926733
LL,12,-9.029954703297065
LL,13,-9.022565034535686
LL,14,-9.016069697063013
LL,15,-9.009821484445164
LL,16,-9.003749752569588
LL,17,-8.998617388890803
LL,18,-8.993904925969481
LL,19,-8.989574497466647
LL,20,-8.985683312139356
LL,21,-8.982266026685474
LL,22,-8.979250755186687
LL,23,-8.976362516222029
LL,24,-8.974102662515344
LL,25,-8.971763228308742
LL,26,-8.97024831021384
LL,27,-8.96903224442038
LL,28,-8.968208957263576
LL,29,-8.967786359099833
LL,30,-8.967571628745125
LL,31,-8.96773146449128
LL,32,-8.96813609025082
LL,33,-8.96910183476989
LL,34,-8.970183410941946
LL,35,-8.971731290610796
LL,36,-8.973568681715104
LL,37,-8.975570156451044
LL,38,-8.978032021313423
LL,39,-8.98065134627664
LL,40,-8.983296552031032
LL,41,-8.986256161616884
LL,42,-8.98961555851746
LL,43,-8.993164557855904
LL,44,-8.997265722348882
LL,45,-9.00153809249023
LL,46,-9.006020839731406
LL,47,-9.010658776387618
LL,48,-9.015735239677799
LL,49,-9.021126051293033
MSE,0,0.6333328911248213
MSE,1,0.7300717897556394
MSE,2,1.0877866750756902
MSE,3,0.7455799834316816
MSE,4,0.9388729224840368
MSE,5,0.790880413796038
MSE,6,0.8995555090222337
MSE,7,0.8533060971770962
MSE,8,0.981907497064645
MSE,9,0.8021343221878533
