type,index,value
LL,0,-20.19704175372643
LL,1,-20.040165681440477
LL,2,-19.88397496548559
LL,3,-19.733582462221936
LL,4,-19.583726290012656
LL,5,-19.43711578894009
LL,6,-19.292729547524253
LL,7,-19.148878147793102
LL,8,-19.00803396746747
LL,9,-18.86843129495066
LL,10,-18.732002478210507
LL,11,-18.59713343883029
LL,12,-18.463802676426276
LL,13,-18.334505623733882
LL,14,-18.20391123600013
LL,15,-18.076892648994093
LL,16,-17.95245901065864
LL,17,-17.829968365963374
LL,18,-17.710662149409423
LL,19,-17.59055345695642
LL,20,-17.472834834681557
LL,21,-17.356354435289894
LL,22,-17.241622293267717
LL,23,-17.130703119745327
LL,24,-17.0204442188502
LL,25,-16.911778985842446
LL,26,-16.804904537419127
LL,27,-16.701060993365285
LL,28,-16.594861534407894
LL,29,-16.49237436279287
LL,30,-16.393053198424678
LL,31,-16.295360921691692
LL,32,-16.198118993347986
LL,33,-16.104313581763584
LL,34,-16.009301933016303
LL,35,-15.91570612539025
LL,36,-15.82606242307709
LL,37,-15.733031345992194
LL,38,-15.644650920148226
LL,39,-15.5610162642131
LL,40,-15.473516669617187
LL,41,-15.390050290284886
LL,42,-15.301673536017379
LL,43,-15.220921955757209
LL,44,-15.138423570862097
LL,45,-15.057044414921487
LL,46,-14.979055558569943
LL,47,-14.900327942647241
LL,48,-14.818493461436693
LL,49,-14.74461343938018
MSE,0,0.9302444684684978
MSE,1,1.100234302140003
MSE,2,1.292045795342741
MSE,3,0.7977164860180772
MSE,4,1.2125448417110485
MSE,5,0.9136315009584464
MSE,6,1.010173521921934
MSE,7,1.0082464505607436
MSE,8,1.2048056202489563
MSE,9,0.6703535833329664
