type,index,value
LL,0,-62.11853468298945
LL,1,-61.48306784971171
LL,2,-60.85761371847135
LL,3,-60.257192870929295
LL,4,-59.64812141928614
LL,5,-59.05587225581464
LL,6,-58.468257716976815
LL,7,-57.88777437975814
LL,8,-57.325136599616826
LL,9,-56.77297594898911
LL,10,-56.23117355674054
LL,11,-55.68480185617079
LL,12,-55.151786773730336
LL,13,-54.614804685699234
LL,14,-54.10320017336304
LL,15,-53.58583328834466
LL,16,-53.0852275515287
LL,17,-52.589955002557154
LL,18,-52.103678019086615
LL,19,-51.62664121334426
LL,20,-51.154140504293494
LL,21,-50.68415387317724
LL,22,-50.22481424921835
LL,23,-49.76880150531608
LL,24,-49.321929913457026
LL,25,-48.88040180254494
LL,26,-48.461010577703824
LL,27,-48.03429170739494
LL,28,-47.609038402415294
LL,29,-47.20530183017477
LL,30,-46.80049593599218
LL,31,-46.39908495089495
LL,32,-46.00967745197275
LL,33,-45.613383509841405
LL,34,-45.22703526848984
LL,35,-44.849940102341066
LL,36,-44.48321671299972
LL,37,-44.115208997243585
LL,38,-43.753302640054656
LL,39,-43.400724639626745
LL,40,-43.050778598200864
LL,41,-42.70749764819947
LL,42,-42.363882531580224
LL,43,-42.027379733005944
LL,44,-41.69806043811163
LL,45,-41.38289493585547
LL,46,-41.06912406494665
LL,47,-40.757588755628205
LL,48,-40.45818788100286
LL,49,-40.14770046403903
MSE,0,1.5497165117607075
MSE,1,1.4460283106314187
MSE,2,1.1556981604624619
MSE,3,1.683339220103082
MSE,4,1.5899832484443868
MSE,5,1.4890073071373242
MSE,6,1.4118708324167348
MSE,7,1.3883618140306735
MSE,8,1.5053824886441112
MSE,9,1.1153415759279677
