type,index,value
LL,0,-47.51064956737046
LL,1,-47.11214823963759
LL,2,-46.71329629881143
LL,3,-46.33213066391918
LL,4,-45.950265516431486
LL,5,-45.57879665521135
LL,6,-45.20687317810112
LL,7,-44.84281491715645
LL,8,-44.487513087088715
LL,9,-44.12374822848451
LL,10,-43.77300963834822
LL,11,-43.42135750796565
LL,12,-43.08192914509129
LL,13,-42.745861999365424
LL,14,-42.4086485285623
LL,15,-42.084629356308646
LL,16,-41.75866990001821
LL,17,-41.43012415449668
LL,18,-41.101209450456025
LL,19,-40.79237155453874
LL,20,-40.484662432127074
LL,21,-40.19347571195494
LL,22,-39.888737635305155
LL,23,-39.60307504680323
LL,24,-39.313172255153134
LL,25,-39.03918959946173
LL,26,-38.753414992257774
LL,27,-38.47261673199197
LL,28,-38.19543883549058
LL,29,-37.922399063493025
LL,30,-37.655034671472535
LL,31,-37.38402047314179
LL,32,-37.12669875007417
LL,33,-36.865467933008674
LL,34,-36.60547826433485
LL,35,-36.36077924600581
LL,36,-36.118205731202494
LL,37,-35.86485823080851
LL,38,-35.62026342780282
LL,39,-35.38664951549005
LL,40,-35.167852368819624
LL,41,-34.935746174959746
LL,42,-34.70184897339989
LL,43,-34.47578635796363
LL,44,-34.24389991127684
LL,45,-34.03121683900336
LL,46,-33.81844160208648
LL,47,-33.603814748675866
LL,48,-33.40029251378142
LL,49,-33.20185318672007
MSE,0,1.4838404546962412
MSE,1,1.3134852257802547
MSE,2,1.4044666434870958
MSE,3,1.1562545125287107
MSE,4,1.2559635436561534
MSE,5,1.432290322474706
MSE,6,1.6271256399228822
MSE,7,1.308880008931189
MSE,8,1.6386288913223863
MSE,9,1.4192027126185762
