type,index,value
LL,0,-16.063295159571034
LL,1,-16.05205932012388
LL,2,-16.041629801034894
LL,3,-16.03186992353973
LL,4,-16.02323257271711
LL,5,-16.015421888062413
LL,6,-16.00824453160449
LL,7,-16.00193739867141
LL,8,-15.996168508915378
LL,9,-15.99109181913171
LL,10,-15.986920728909421
LL,11,-15.983242374958834
LL,12,-15.980548999550132
LL,13,-15.978472141091984
LL,14,-15.977150050482612
LL,15,-15.976347226072836
LL,16,-15.976218491589638
LL,17,-15.976579468099544
LL,18,-15.977778985157503
LL,19,-15.979210886450522
LL,20,-15.981774733162457
LL,21,-15.984628870559405
LL,22,-15.988147127158445
LL,23,-15.992145891067759
LL,24,-15.996616643363089
LL,25,-16.002067407172184
LL,26,-16.007738281232687
LL,27,-16.014397112800246
LL,28,-16.02125630514236
LL,29,-16.028846778748427
LL,30,-16.03685223725324
LL,31,-16.045235959003683
LL,32,-16.054280297061243
LL,33,-16.06381890886194
LL,34,-16.073867537312506
LL,35,-16.08443066032478
LL,36,-16.09504372156882
LL,37,-16.1062621819363
LL,38,-16.11748721273319
LL,39,-16.129850046038474
LL,40,-16.142311414029
LL,41,-16.155312373276892
LL,42,-16.168584330868903
LL,43,-16.18240318826915
LL,44,-16.196572194285658
LL,45,-16.211038609380545
LL,46,-16.22591750497653
LL,47,-16.24106396017459
LL,48,-16.25666276758025
LL,49,-16.27259634470584
MSE,0,1.0639342514868753
MSE,1,0.9312621294375596
MSE,2,1.161051422718033
MSE,3,0.9516352496383972
MSE,4,0.9678302716070716
MSE,5,1.131844873586332
MSE,6,0.8895366565651651
MSE,7,1.0960941639812587
MSE,8,0.9358665917567963
MSE,9,1.2787683345760283
