type,index,value
LL,0,-15.98492174321915
LL,1,-15.968427116137253
LL,2,-15.952574307988616
LL,3,-15.937710771795448
LL,4,-15.923413493581347
LL,5,-15.909482690131492
LL,6,-15.896768531678905
LL,7,-15.884726362817702
LL,8,-15.873014571879605
LL,9,-15.862494428152441
LL,10,-15.852536367321145
LL,11,-15.84332518822473
LL,12,-15.83426830339081
LL,13,-15.82603783438861
LL,14,-15.81838394360029
LL,15,-15.811177695045643
LL,16,-15.804296724917688
LL,17,-15.798234592519123
LL,18,-15.792799591562305
LL,19,-15.787739343538068
LL,20,-15.783059192386741
LL,21,-15.779126898630476
LL,22,-15.775653694455016
LL,23,-15.771630728604597
LL,24,-15.768603505978643
LL,25,-15.766215694149214
LL,26,-15.763771886055054
LL,27,-15.762145361970735
LL,28,-15.76095609451139
LL,29,-15.76074203245113
LL,30,-15.759698938261957
LL,31,-15.759806587368866
LL,32,-15.759940845731354
LL,33,-15.760570091084992
LL,34,-15.761746485711289
LL,35,-15.762990806988388
LL,36,-15.764163573045584
LL,37,-15.766419913206652
LL,38,-15.76783258871593
LL,39,-15.76905473665116
LL,40,-15.77095836643807
LL,41,-15.773716788459359
LL,42,-15.776577077583946
LL,43,-15.779460939856701
LL,44,-15.781972739601809
LL,45,-15.785420438178202
LL,46,-15.788522995925714
LL,47,-15.791937837767525
LL,48,-15.79514094636753
LL,49,-15.798499748979292
MSE,0,0.8962911223413871
MSE,1,0.8844636546747774
MSE,2,0.6954725671376126
MSE,3,0.8999428520248888
MSE,4,0.9060207635917065
MSE,5,0.8932561855899062
MSE,6,0.6321498514854966
MSE,7,0.8117964423784917
MSE,8,0.7524697243545339
MSE,9,0.7995118527738727
