type,index,value
LL,0,-11.553248683529029
LL,1,-11.478776428278053
LL,2,-11.399040293710433
LL,3,-11.32242952534018
LL,4,-11.251564319823071
LL,5,-11.17221988382466
LL,6,-11.093962984546076
LL,7,-11.029209497407363
LL,8,-10.957078989400639
LL,9,-10.87867890483928
LL,10,-10.805966081661161
LL,11,-10.736583403492963
LL,12,-10.67097375030669
LL,13,-10.610165009856901
LL,14,-10.543403656814439
LL,15,-10.476108428721737
LL,16,-10.415087024713014
LL,17,-10.34869060280722
LL,18,-10.286350941670577
LL,19,-10.22503441140187
LL,20,-10.156850362268942
LL,21,-10.094098949521742
LL,22,-10.040233597489301
LL,23,-9.983699177419549
LL,24,-9.923722880474344
LL,25,-9.868510440863105
LL,26,-9.805390993786782
LL,27,-9.75070378991467
LL,28,-9.690875712843923
LL,29,-9.63341964735624
LL,30,-9.585161005903373
LL,31,-9.533328810556196
LL,32,-9.480449282965388
LL,33,-9.428561878560263
LL,34,-9.376953166718643
LL,35,-9.325213316791821
LL,36,-9.280292493916601
LL,37,-9.234652336808594
LL,38,-9.188760670748854
LL,39,-9.13913445233179
LL,40,-9.094543757330872
LL,41,-9.047201535533059
LL,42,-8.998958807556962
LL,43,-8.955821283360672
LL,44,-8.91137259681199
LL,45,-8.868244135648562
LL,46,-8.824222570424803
LL,47,-8.779437859525476
LL,48,-8.738581982606798
LL,49,-8.700578816835678
MSE,0,0.7765196158072077
MSE,1,0.8926356977991515
MSE,2,0.5016179999561959
MSE,3,0.6453625848299849
MSE,4,0.9402015261692478
MSE,5,0.995310714766469
MSE,6,0.7306072133040854
MSE,7,1.0604511355362458
MSE,8,0.8955181782369817
MSE,9,0.38080531435271675
