type,index,value
LL,0,-16.168461511674256
LL,1,-16.151841499771535
LL,2,-16.136387503395262
LL,3,-16.121527487481863
LL,4,-16.107632430313338
LL,5,-16.094524120188535
LL,6,-16.08257670723069
LL,7,-16.071384203531085
LL,8,-16.06118576758781
LL,9,-16.051413117280287
LL,10,-16.04268725118706
LL,11,-16.03498647952586
LL,12,-16.027769751473333
LL,13,-16.02125269998531
LL,14,-16.01541226087017
LL,15,-16.010834368992647
LL,16,-16.006790887451363
LL,17,-16.003462673202158
LL,18,-16.001013493791216
LL,19,-15.999242292465317
LL,20,-15.997956418780836
LL,21,-15.997556249211453
LL,22,-15.998132770430635
LL,23,-15.998940896722099
LL,24,-16.000548509848695
LL,25,-16.002965192559593
LL,26,-16.00574112837346
LL,27,-16.009417686175833
LL,28,-16.013314406776104
LL,29,-16.017626829997887
LL,30,-16.023089057377895
LL,31,-16.02908312806481
LL,32,-16.03567593507009
LL,33,-16.042476261473233
LL,34,-16.05005850076163
LL,35,-16.05803008604402
LL,36,-16.066517811823452
LL,37,-16.075545223791448
LL,38,-16.0850032039516
LL,39,-16.095187446956075
LL,40,-16.10565312583025
LL,41,-16.116599221916083
LL,42,-16.128191206445912
LL,43,-16.140067062029136
LL,44,-16.152437273159094
LL,45,-16.16536372474134
LL,46,-16.178550380326264
LL,47,-16.192201722605233
LL,48,-16.206651922149494
LL,49,-16.221310980057485
MSE,0,1.0735399962260526
MSE,1,1.0528892656390922
MSE,2,1.074404128625887
MSE,3,1.1999841486862521
MSE,4,0.8845773037535372
MSE,5,1.031445261544599
MSE,6,1.0803424463710418
MSE,7,1.044048940801888
MSE,8,1.090915122889976
MSE,9,0.9493450512889816
