type,index,value
LL,0,-8.656135358497176
LL,1,-8.649017902019036
LL,2,-8.642734718759051
LL,3,-8.63652288828826
LL,4,-8.630982867837561
LL,5,-8.6259970660444
LL,6,-8.621126379119387
LL,7,-8.616985925659677
LL,8,-8.612991143279942
LL,9,-8.609683409392863
LL,10,-8.606778740303053
LL,11,-8.604232499330612
LL,12,-8.602115584632084
LL,13,-8.600073413325024
LL,14,-8.598500062740381
LL,15,-8.597314645076148
LL,16,-8.596225458492409
LL,17,-8.595608609605971
LL,18,-8.595111864932614
LL,19,-8.59544972503289
LL,20,-8.595990377731157
LL,21,-8.596771843863827
LL,22,-8.598270692437449
LL,23,-8.600183647860062
LL,24,-8.601904356985553
LL,25,-8.604015337926374
LL,26,-8.606563095106466
LL,27,-8.609376820355928
LL,28,-8.612446059064212
LL,29,-8.615914041367926
LL,30,-8.619265566726796
LL,31,-8.6229390792495
LL,32,-8.627023099538723
LL,33,-8.631319546861492
LL,34,-8.63612454942763
LL,35,-8.641059425239172
LL,36,-8.646310917108625
LL,37,-8.651971651139775
LL,38,-8.65805950959908
LL,39,-8.66424395958751
LL,40,-8.670428092994602
LL,41,-8.676790521806241
LL,42,-8.683562918061533
LL,43,-8.690648224494515
LL,44,-8.69750379189189
LL,45,-8.704630955089483
LL,46,-8.711934268026848
LL,47,-8.719805803691802
LL,48,-8.72801531837347
LL,49,-8.73663139775499
MSE,0,0.6194884723177422
MSE,1,0.9712282747376254
MSE,2,0.6472100054037092
MSE,3,0.7820110592273412
MSE,4,0.7858388938292998
MSE,5,0.6360681364431057
MSE,6,0.6819914365635747
MSE,7,0.8418725500786867
MSE,8,0.8250069922369083
MSE,9,0.7147243998037096
