type,index,value
LL,0,-15.583931255574607
LL,1,-15.577409837094581
LL,2,-15.571457651099312
LL,3,-15.566042728990954
LL,4,-15.561255749014856
LL,5,-15.557173977060307
LL,6,-15.553817258850026
LL,7,-15.55109378972754
LL,8,-15.548794488655332
LL,9,-15.547004444685651
LL,10,-15.545400994186881
LL,11,-15.544884305438952
LL,12,-15.54476092650027
LL,13,-15.544862562115881
LL,14,-15.545562486932116
LL,15,-15.546680658658914
LL,16,-15.548245231784696
LL,17,-15.549835714444248
LL,18,-15.552006479140397
LL,19,-15.55457967112694
LL,20,-15.557494865836436
LL,21,-15.560876740288467
LL,22,-15.564018497830105
LL,23,-15.567879381706414
LL,24,-15.571759856714072
LL,25,-15.576383947655938
LL,26,-15.580618497637033
LL,27,-15.585313432850146
LL,28,-15.589791676862262
LL,29,-15.595486867290656
LL,30,-15.601111284341417
LL,31,-15.607092187109936
LL,32,-15.612655206861325
LL,33,-15.618768289484887
LL,34,-15.62447408207619
LL,35,-15.63023459323422
LL,36,-15.636205977245154
LL,37,-15.64260365775381
LL,38,-15.648560197751817
LL,39,-15.654898752736756
LL,40,-15.661873502837087
LL,41,-15.668650951834431
LL,42,-15.674546814783252
LL,43,-15.681567178821757
LL,44,-15.688298418503427
LL,45,-15.695105626278552
LL,46,-15.70145166787284
LL,47,-15.708182237318141
LL,48,-15.714586150574391
LL,49,-15.721110490489133
MSE,0,0.7240280004365481
MSE,1,0.7693390155563721
MSE,2,0.570878863342739
MSE,3,0.5975177898196692
MSE,4,0.7578981160894985
MSE,5,0.6151996405880347
MSE,6,0.6834902349704018
MSE,7,0.7815921343929207
MSE,8,0.7654155722984374
MSE,9,0.7427862289284887
