type,index,value
LL,0,-9.11668374023547
LL,1,-9.100877124328745
LL,2,-9.084494802773715
LL,3,-9.069262758360416
LL,4,-9.054277876330069
LL,5,-9.039053261874516
LL,6,-9.024088746836444
LL,7,-9.009264346415607
LL,8,-8.994710440168358
LL,9,-8.980992287435813
LL,10,-8.96812570727696
LL,11,-8.954805679393791
LL,12,-8.942870152255455
LL,13,-8.93094459702673
LL,14,-8.918863943859538
LL,15,-8.90736793187192
LL,16,-8.896166897710081
LL,17,-8.885216139470767
LL,18,-8.874707804917616
LL,19,-8.863952877153205
LL,20,-8.853898948469155
LL,21,-8.844151765368201
LL,22,-8.83451937324248
LL,23,-8.824786771566329
LL,24,-8.815032950647645
LL,25,-8.80663071044012
LL,26,-8.79837759252425
LL,27,-8.790239050179068
LL,28,-8.782920920986685
LL,29,-8.774955692172622
LL,30,-8.767568264857342
LL,31,-8.761062709004639
LL,32,-8.7547207678405
LL,33,-8.747922954950257
LL,34,-8.74176186523282
LL,35,-8.734790932837855
LL,36,-8.728691049414882
LL,37,-8.722401102744737
LL,38,-8.71622923020639
LL,39,-8.710363006340842
LL,40,-8.704347901942324
LL,41,-8.699059215594263
LL,42,-8.693814889526376
LL,43,-8.688506245989506
LL,44,-8.683460080724993
LL,45,-8.67849481003801
LL,46,-8.673669650035713
LL,47,-8.668271595879004
LL,48,-8.664723698338005
LL,49,-8.660724507893363
MSE,0,0.5610595336068874
MSE,1,0.4863456720890649
MSE,2,0.640394297751426
MSE,3,0.4887389505056763
MSE,4,0.5727125959684832
MSE,5,0.7519769516705437
MSE,6,0.5080687678117156
MSE,7,0.44289978324155205
MSE,8,0.6918604924361142
MSE,9,0.5963441716489385
