type,index,value
LL,0,-3.9618784072818145
LL,1,-3.9607631212015755
LL,2,-3.959714144202838
LL,3,-3.9588675646358005
LL,4,-3.958246380821252
LL,5,-3.9577676606409007
LL,6,-3.9574515725340698
LL,7,-3.9572123814363267
LL,8,-3.957166103206036
LL,9,-3.957300996628414
LL,10,-3.957534981641561
LL,11,-3.9579018590486506
LL,12,-3.958390510050004
LL,13,-3.959021996554248
LL,14,-3.9597921427580176
LL,15,-3.9607489103028906
LL,16,-3.9618751379057313
LL,17,-3.963076747224309
LL,18,-3.9643565320327645
LL,19,-3.9658420003225188
LL,20,-3.9674022690655697
LL,21,-3.9691482064830965
LL,22,-3.9709575147910305
LL,23,-3.9729277822406646
LL,24,-3.9749897186601757
LL,25,-3.9771452450225704
LL,26,-3.979393276537325
LL,27,-3.9817574735020798
LL,28,-3.98435026831872
LL,29,-3.9868858380797656
LL,30,-3.9895791519236923
LL,31,-3.992272004537674
LL,32,-3.995086137576019
LL,33,-3.9980944359710806
LL,34,-4.0011471205072535
LL,35,-4.004286193907435
LL,36,-4.007513961191863
LL,37,-4.010885391667502
LL,38,-4.014248254003382
LL,39,-4.017781259250855
LL,40,-4.0212506180926555
LL,41,-4.02493578970698
LL,42,-4.028631047733831
LL,43,-4.032433255105367
LL,44,-4.036272395712688
LL,45,-4.040129758381439
LL,46,-4.044139294832446
LL,47,-4.048186794460205
LL,48,-4.052316714761318
LL,49,-4.056448333799238
MSE,0,0.4633221667627867
MSE,1,0.34425827287999966
MSE,2,0.5653119777379817
MSE,3,0.4749290597965164
MSE,4,0.44538278543899396
MSE,5,0.4777457428953009
MSE,6,0.38860825213725364
MSE,7,0.32106003536667044
MSE,8,0.38529349998667156
MSE,9,0.3469866155338388
