type,index,value
LL,0,-8.655139160176855
LL,1,-8.64728400426777
LL,2,-8.639909965634274
LL,3,-8.63304796615915
LL,4,-8.626732762070255
LL,5,-8.620634295368607
LL,6,-8.614917414755318
LL,7,-8.609910045920973
LL,8,-8.605046419157409
LL,9,-8.600801219526742
LL,10,-8.596970753327712
LL,11,-8.593495569274484
LL,12,-8.590503952553266
LL,13,-8.58777382667428
LL,14,-8.58548774318481
LL,15,-8.583381673981858
LL,16,-8.581725579056435
LL,17,-8.580312226028132
LL,18,-8.579227048851134
LL,19,-8.578551421896487
LL,20,-8.578192171721856
LL,21,-8.578439214960888
LL,22,-8.578733478003814
LL,23,-8.579582417480186
LL,24,-8.580437877362595
LL,25,-8.581965819471552
LL,26,-8.583710818262752
LL,27,-8.585953443100944
LL,28,-8.58816634851496
LL,29,-8.590812264238066
LL,30,-8.593593907050945
LL,31,-8.596828388425067
LL,32,-8.60025485580839
LL,33,-8.60395049521233
LL,34,-8.607982834237736
LL,35,-8.612096934178414
LL,36,-8.616767646434912
LL,37,-8.62139328773743
LL,38,-8.626625751270701
LL,39,-8.631769082423897
LL,40,-8.63713028286092
LL,41,-8.642778940462367
LL,42,-8.648595039919572
LL,43,-8.65468468281593
LL,44,-8.66077606537704
LL,45,-8.667485446115219
LL,46,-8.674248106779942
LL,47,-8.681142099783623
LL,48,-8.688106213794251
LL,49,-8.695660083015166
MSE,0,0.6015987636896653
MSE,1,0.862552435772923
MSE,2,0.6084666066077794
MSE,3,0.7003827103205708
MSE,4,0.6487876103776696
MSE,5,0.64264732751931
MSE,6,0.6229011280458099
MSE,7,0.7773026536879452
MSE,8,0.8525735302600204
MSE,9,0.7735371522484874
