type,index,value
LL,0,-15.581858534284574
LL,1,-15.572531713414667
LL,2,-15.563672608326787
LL,3,-15.555147828864207
LL,4,-15.547248773873637
LL,5,-15.53975680226562
LL,6,-15.532999132696578
LL,7,-15.526332161938637
LL,8,-15.519721866413775
LL,9,-15.513446093990197
LL,10,-15.507625773267742
LL,11,-15.50254540259813
LL,12,-15.497614347047607
LL,13,-15.49242595694524
LL,14,-15.487469713368597
LL,15,-15.483196407573871
LL,16,-15.479458232094647
LL,17,-15.475352216177413
LL,18,-15.471941622336573
LL,19,-15.468338851300919
LL,20,-15.464883616426642
LL,21,-15.462058720625885
LL,22,-15.458758262898684
LL,23,-15.455725689004186
LL,24,-15.452984114027142
LL,25,-15.450945910821895
LL,26,-15.448657133270839
LL,27,-15.445958160625427
LL,28,-15.443103088032487
LL,29,-15.441262849513086
LL,30,-15.439308393656813
LL,31,-15.4382641740247
LL,32,-15.436283748621765
LL,33,-15.434647413488822
LL,34,-15.433675740558073
LL,35,-15.432127658109573
LL,36,-15.430137481358111
LL,37,-15.428670767197081
LL,38,-15.42762865729305
LL,39,-15.426523788423456
LL,40,-15.425629597257952
LL,41,-15.42509078513788
LL,42,-15.423789676758048
LL,43,-15.422929723596642
LL,44,-15.421845715609862
LL,45,-15.420566404364436
LL,46,-15.41973982409676
LL,47,-15.41922468263962
LL,48,-15.418724974227322
LL,49,-15.418174473192082
MSE,0,0.36046011648054616
MSE,1,0.4770389469581999
MSE,2,0.3620274020210475
MSE,3,0.3787580606014404
MSE,4,0.4156327361475019
MSE,5,0.41409041199109314
MSE,6,0.39831959291934343
MSE,7,0.40551567026844126
MSE,8,0.3365704951126414
MSE,9,0.4436664354044291
