type,index,value
LL,0,-15.585449407379167
LL,1,-15.5805916819313
LL,2,-15.576540030475376
LL,3,-15.573205456294295
LL,4,-15.570715437182248
LL,5,-15.569059977210344
LL,6,-15.568051805644476
LL,7,-15.567860397726259
LL,8,-15.56832683692277
LL,9,-15.569556752215501
LL,10,-15.571451176186665
LL,11,-15.574035967638377
LL,12,-15.577409728067853
LL,13,-15.58140569794493
LL,14,-15.58603828291875
LL,15,-15.59115945271329
LL,16,-15.597000654677625
LL,17,-15.60351852083985
LL,18,-15.610655432667887
LL,19,-15.618322269506852
LL,20,-15.626565137355703
LL,21,-15.63534409573027
LL,22,-15.644566832547426
LL,23,-15.654430780301315
LL,24,-15.664912050542231
LL,25,-15.675872289035118
LL,26,-15.687434824633678
LL,27,-15.699241164404617
LL,28,-15.711854417867377
LL,29,-15.724845265718846
LL,30,-15.73822324308341
LL,31,-15.752249208291166
LL,32,-15.766708344281914
LL,33,-15.781622557682983
LL,34,-15.796945179248832
LL,35,-15.81276774073918
LL,36,-15.829060318660652
LL,37,-15.845717811197895
LL,38,-15.86274779293243
LL,39,-15.880257757764383
LL,40,-15.89810502954943
LL,41,-15.916340776203217
LL,42,-15.934878573332659
LL,43,-15.953847171633987
LL,44,-15.973193222742685
LL,45,-15.99296300399099
LL,46,-16.012996158148393
LL,47,-16.033485783774392
LL,48,-16.05407411941524
LL,49,-16.075120090706683
MSE,0,0.9166951328814091
MSE,1,0.9104868869482267
MSE,2,0.7741471966646069
MSE,3,0.8947089514081924
MSE,4,1.009720309462195
MSE,5,0.7900927738970797
MSE,6,0.9164512340733614
MSE,7,1.0656127143106984
MSE,8,0.9795052365889875
MSE,9,0.9664448865772314
