type,index,value
LL,0,-8.356275446684386
LL,1,-8.353560318727565
LL,2,-8.351279300426572
LL,3,-8.349415198434368
LL,4,-8.347907131826656
LL,5,-8.346835255021453
LL,6,-8.346208913364595
LL,7,-8.345920961321516
LL,8,-8.346025751042877
LL,9,-8.346485061647593
LL,10,-8.347277945792438
LL,11,-8.348503139577975
LL,12,-8.350055798500195
LL,13,-8.351926992699106
LL,14,-8.35428557107872
LL,15,-8.356871392596222
LL,16,-8.35978837870967
LL,17,-8.363010251335712
LL,18,-8.366541887825518
LL,19,-8.370473346517638
LL,20,-8.37463175366219
LL,21,-8.379116114468362
LL,22,-8.383886049339262
LL,23,-8.388958882996466
LL,24,-8.39434547511029
LL,25,-8.400027989365222
LL,26,-8.406057181613651
LL,27,-8.412334452883979
LL,28,-8.418909881159856
LL,29,-8.425665150800679
LL,30,-8.43270985606554
LL,31,-8.440016498561292
LL,32,-8.447587842663669
LL,33,-8.455306493661285
LL,34,-8.463385464479769
LL,35,-8.471586916145595
LL,36,-8.479918101681879
LL,37,-8.488625283887313
LL,38,-8.497497646793537
LL,39,-8.506558794705445
LL,40,-8.515973341246166
LL,41,-8.525609886219025
LL,42,-8.535310845158437
LL,43,-8.545246230201206
LL,44,-8.55537864449022
LL,45,-8.565746345585978
LL,46,-8.576352415206008
LL,47,-8.587052419890387
LL,48,-8.597980311745138
LL,49,-8.609053774924547
MSE,0,0.5012301630932987
MSE,1,0.6246944609125459
MSE,2,0.7386770473175739
MSE,3,0.7392388722568762
MSE,4,0.5657981612295707
MSE,5,0.5415339315249013
MSE,6,0.7108088620199936
MSE,7,0.6115513396302877
MSE,8,0.6358118827843201
MSE,9,0.6348567089890552
