type,index,value
LL,0,-9.109507557695753
LL,1,-9.09413078316059
LL,2,-9.079468024226419
LL,3,-9.065449398220952
LL,4,-9.05161333376303
LL,5,-9.037946031195721
LL,6,-9.024740859442458
LL,7,-9.012359178277979
LL,8,-8.999876014466112
LL,9,-8.987918354128729
LL,10,-8.976545953319183
LL,11,-8.965300238774471
LL,12,-8.954720599494248
LL,13,-8.944416296515428
LL,14,-8.934514758975864
LL,15,-8.924860346673562
LL,16,-8.915701529534589
LL,17,-8.906982700120809
LL,18,-8.898775947834572
LL,19,-8.890230731410433
LL,20,-8.882458537877207
LL,21,-8.8746871762992
LL,22,-8.86743043803873
LL,23,-8.860350535736869
LL,24,-8.853275227159049
LL,25,-8.847085179926681
LL,26,-8.840801359826532
LL,27,-8.835093181483314
LL,28,-8.829717217355794
LL,29,-8.824252953889093
LL,30,-8.818825764361177
LL,31,-8.814152628160254
LL,32,-8.809714598321353
LL,33,-8.80486855487782
LL,34,-8.800813398777468
LL,35,-8.796477514182163
LL,36,-8.792657598153456
LL,37,-8.789031234472285
LL,38,-8.785380980944034
LL,39,-8.782000167581401
LL,40,-8.778395820247823
LL,41,-8.774830272454448
LL,42,-8.77206103467495
LL,43,-8.76942383027318
LL,44,-8.766952588331344
LL,45,-8.764418130490068
LL,46,-8.762168913780684
LL,47,-8.760216636173226
LL,48,-8.758673269070973
LL,49,-8.756696810586291
MSE,0,0.6877414359497536
MSE,1,0.48076423259015916
MSE,2,0.8314253998073768
MSE,3,0.585104785956777
MSE,4,0.6696891475946085
MSE,5,0.8298756086946967
MSE,6,0.5917333552138332
MSE,7,0.6149300296348008
MSE,8,0.7677599112188904
MSE,9,0.8502329031648022
