type,index,value
LL,0,-6.004316026081087
LL,1,-5.970838637990342
LL,2,-5.938074741839402
LL,3,-5.905618102822214
LL,4,-5.873350634943687
LL,5,-5.840991428001619
LL,6,-5.8106591195023825
LL,7,-5.780224090342431
LL,8,-5.750916462935044
LL,9,-5.722192669454247
LL,10,-5.6935497257791505
LL,11,-5.6650109284240076
LL,12,-5.637746391967268
LL,13,-5.61126849837312
LL,14,-5.584900438421775
LL,15,-5.558565639300172
LL,16,-5.532710427898584
LL,17,-5.507831836276199
LL,18,-5.483200929943588
LL,19,-5.458002128739686
LL,20,-5.4338801251130135
LL,21,-5.410483928811082
LL,22,-5.387441715654003
LL,23,-5.36410521798758
LL,24,-5.34251262403777
LL,25,-5.322413038618699
LL,26,-5.300836661525798
LL,27,-5.27996852660313
LL,28,-5.258784576915508
LL,29,-5.238529360777195
LL,30,-5.219570433728483
LL,31,-5.200858947645581
LL,32,-5.181898232359348
LL,33,-5.162778555282908
LL,34,-5.144217728258088
LL,35,-5.126005763955796
LL,36,-5.108478372974341
LL,37,-5.091047965468045
LL,38,-5.073500386818642
LL,39,-5.056396137052092
LL,40,-5.040253240818268
LL,41,-5.023850450827666
LL,42,-5.0077018020901765
LL,43,-4.991398675562712
LL,44,-4.977171842776373
LL,45,-4.9619541181066715
LL,46,-4.94760255754977
LL,47,-4.9337352389449505
LL,48,-4.919914051405462
LL,49,-4.906240981865805
MSE,0,0.9238208189954081
MSE,1,0.6272083434520704
MSE,2,0.6310670952067206
MSE,3,0.7564554145432877
MSE,4,0.37310981459708853
MSE,5,0.6537384707803195
MSE,6,0.7212550696302454
MSE,7,0.33555070052406605
MSE,8,1.6849189226496304
MSE,9,0.5146827558554876
