type,index,value
LL,0,-24.473976230132802
LL,1,-24.24170514955816
LL,2,-24.012080408764405
LL,3,-23.78719677861346
LL,4,-23.566912450303025
LL,5,-23.34560139398671
LL,6,-23.132506679658576
LL,7,-22.91983846349107
LL,8,-22.713255939353637
LL,9,-22.508847730638927
LL,10,-22.308254173339723
LL,11,-22.115178467399254
LL,12,-21.9243744517357
LL,13,-21.735338610328192
LL,14,-21.549466804313216
LL,15,-21.364802757238213
LL,16,-21.184601172640555
LL,17,-21.006656986515786
LL,18,-20.831034650826467
LL,19,-20.660800992728504
LL,20,-20.488103675879888
LL,21,-20.326824359635093
LL,22,-20.164175140916253
LL,23,-20.00284915885883
LL,24,-19.844394432671656
LL,25,-19.689604709223612
LL,26,-19.53896343801217
LL,27,-19.388423153176554
LL,28,-19.241586063679996
LL,29,-19.089112053771817
LL,30,-18.94331006271688
LL,31,-18.799584931323274
LL,32,-18.660845432173556
LL,33,-18.523378307512193
LL,34,-18.391543561271586
LL,35,-18.258571280092234
LL,36,-18.12641443955522
LL,37,-18.00182850991172
LL,38,-17.876902081690815
LL,39,-17.749763080254183
LL,40,-17.626529182142516
LL,41,-17.506527855086052
LL,42,-17.386721963908837
LL,43,-17.267030689096266
LL,44,-17.15314017697481
LL,45,-17.0426952607568
LL,46,-16.93516318343629
LL,47,-16.826225861641287
LL,48,-16.715568026651294
LL,49,-16.613487309912138
MSE,0,0.7873642053503461
MSE,1,0.7996058482004312
MSE,2,1.3139755614507636
MSE,3,1.112423674788992
MSE,4,0.93031723431121
MSE,5,0.7218951557389411
MSE,6,0.9318765751794866
MSE,7,0.7406091146880058
MSE,8,1.0445410988484964
MSE,9,1.2398474280791154
