type,index,value
LL,0,-26.316338969379235
LL,1,-26.072089596585222
LL,2,-25.831288611461552
LL,3,-25.59973834755865
LL,4,-25.3747223456487
LL,5,-25.15402719607596
LL,6,-24.930523164724512
LL,7,-24.71006228026936
LL,8,-24.49959097612308
LL,9,-24.283466202955644
LL,10,-24.069989469162756
LL,11,-23.86416414852338
LL,12,-23.66568801616459
LL,13,-23.4646112680081
LL,14,-23.26669425282264
LL,15,-23.070377455581156
LL,16,-22.882718076861416
LL,17,-22.694808813613058
LL,18,-22.51033652571077
LL,19,-22.326271975589027
LL,20,-22.149358831741612
LL,21,-21.97069740380869
LL,22,-21.80109821975493
LL,23,-21.624054616140764
LL,24,-21.447479035975128
LL,25,-21.278768914906763
LL,26,-21.120436398778576
LL,27,-20.953199491808512
LL,28,-20.800160508333086
LL,29,-20.641166542699022
LL,30,-20.484740627241173
LL,31,-20.329055463140303
LL,32,-20.174741997135733
LL,33,-20.029160430958207
LL,34,-19.88556779663785
LL,35,-19.73815909640437
LL,36,-19.60010904976123
LL,37,-19.46407595815891
LL,38,-19.323603554353596
LL,39,-19.190708541411745
LL,40,-19.05412981811184
LL,41,-18.916029916441786
LL,42,-18.784681318437702
LL,43,-18.654331850631102
LL,44,-18.526936103861768
LL,45,-18.401843025290418
LL,46,-18.276531422877802
LL,47,-18.158280803911616
LL,48,-18.039991096403675
LL,49,-17.922663279974056
MSE,0,1.005936540447473
MSE,1,1.3400436978454493
MSE,2,0.7132568791256512
MSE,3,0.6414325620604286
MSE,4,0.6605723727518891
MSE,5,1.3949909084734529
MSE,6,1.2718655639505498
MSE,7,1.3060768830046132
MSE,8,1.0092952270911393
MSE,9,0.6262892307326479
