type,index,value
LL,0,-15.583480133106391
LL,1,-15.567306493566885
LL,2,-15.552111213440877
LL,3,-15.537674716194463
LL,4,-15.523856447965827
LL,5,-15.511064037982084
LL,6,-15.498815767342645
LL,7,-15.487181458549585
LL,8,-15.475900795482351
LL,9,-15.465525478917943
LL,10,-15.455567637041677
LL,11,-15.446159106126752
LL,12,-15.437228487448408
LL,13,-15.428912448895545
LL,14,-15.421217474926655
LL,15,-15.413903489882816
LL,16,-15.407077373710981
LL,17,-15.400641390979917
LL,18,-15.394706885966391
LL,19,-15.389247592858066
LL,20,-15.384035313969019
LL,21,-15.378858372739106
LL,22,-15.374296598355176
LL,23,-15.369545880603052
LL,24,-15.366043035721336
LL,25,-15.36227559593463
LL,26,-15.359102929074416
LL,27,-15.35601679880902
LL,28,-15.353119623692743
LL,29,-15.350341607237462
LL,30,-15.347789000447909
LL,31,-15.345758573796497
LL,32,-15.343568592985894
LL,33,-15.341952133428823
LL,34,-15.340010004497657
LL,35,-15.338620694648913
LL,36,-15.337097514466791
LL,37,-15.336040521214594
LL,38,-15.335060996126183
LL,39,-15.33438954594331
LL,40,-15.332937176548967
LL,41,-15.331912224132932
LL,42,-15.33166949828842
LL,43,-15.331199652568765
LL,44,-15.3308451880059
LL,45,-15.330417814451518
LL,46,-15.33028254975263
LL,47,-15.329732393284118
LL,48,-15.329675185490743
LL,49,-15.329156631204324
MSE,0,0.3597828738420626
MSE,1,0.28070913098188555
MSE,2,0.34203672810195557
MSE,3,0.2937946330680976
MSE,4,0.29389296376485374
MSE,5,0.2733219364750122
MSE,6,0.2590137622291626
MSE,7,0.338211170795798
MSE,8,0.2297422960729468
MSE,9,0.32683434190871496
