type,index,value
LL,0,-35.785618538558936
LL,1,-35.49269428082578
LL,2,-35.19823768920942
LL,3,-34.937383850666855
LL,4,-34.67376216039935
LL,5,-34.40997315599291
LL,6,-34.14577730788371
LL,7,-33.87801505835186
LL,8,-33.62404498266365
LL,9,-33.36773585743231
LL,10,-33.11491610990569
LL,11,-32.85860683019153
LL,12,-32.619368108259614
LL,13,-32.366850929856554
LL,14,-32.12343805696867
LL,15,-31.880389636307967
LL,16,-31.649107849058748
LL,17,-31.43279698090854
LL,18,-31.21209205641003
LL,19,-30.9898833750995
LL,20,-30.76550690375621
LL,21,-30.54531307643517
LL,22,-30.33771085552231
LL,23,-30.12667617280574
LL,24,-29.90628619740674
LL,25,-29.69419499638592
LL,26,-29.497523154858197
LL,27,-29.298751493193343
LL,28,-29.098308570690772
LL,29,-28.897096162327166
LL,30,-28.702171885049598
LL,31,-28.491509873614994
LL,32,-28.28711766810442
LL,33,-28.100349370946965
LL,34,-27.922872087754524
LL,35,-27.730390473085343
LL,36,-27.550588039374617
LL,37,-27.374355466761024
LL,38,-27.178201630104247
LL,39,-26.99841873710132
LL,40,-26.819941390243024
LL,41,-26.64121142734217
LL,42,-26.464570833370637
LL,43,-26.29209139582996
LL,44,-26.124125543581705
LL,45,-25.966767252523862
LL,46,-25.80354947154246
LL,47,-25.646000760920998
LL,48,-25.49197568158076
LL,49,-25.337859352322987
MSE,0,1.3851347109320669
MSE,1,1.4112749269130676
MSE,2,0.9848732460210297
MSE,3,0.9423256592715656
MSE,4,0.9359890359140982
MSE,5,1.0400266664353415
MSE,6,1.7134387600687322
MSE,7,1.632953538479322
MSE,8,1.3006262564880133
MSE,9,0.7395420729359592
