type,index,value
LL,0,-6.004250367907931
LL,1,-5.970741684474734
LL,2,-5.937831013409294
LL,3,-5.905465532312286
LL,4,-5.87309513546883
LL,5,-5.840726825558717
LL,6,-5.810297149098785
LL,7,-5.779733794369532
LL,8,-5.750312354456392
LL,9,-5.721432459257672
LL,10,-5.692606775604809
LL,11,-5.663925355363639
LL,12,-5.63668623859825
LL,13,-5.6101595763275
LL,14,-5.583738805902533
LL,15,-5.557380236883411
LL,16,-5.5315102710207835
LL,17,-5.506406155257225
LL,18,-5.4817807725691505
LL,19,-5.456589790436523
LL,20,-5.432439461880319
LL,21,-5.409070733974124
LL,22,-5.385956323539284
LL,23,-5.362581126333284
LL,24,-5.3410710737237865
LL,25,-5.321007518062095
LL,26,-5.299298116018749
LL,27,-5.278103708444453
LL,28,-5.257242817644466
LL,29,-5.236685165046119
LL,30,-5.217517330555163
LL,31,-5.198739259154747
LL,32,-5.179615895815094
LL,33,-5.1605167497980515
LL,34,-5.141975063276274
LL,35,-5.12369310947774
LL,36,-5.106272513260243
LL,37,-5.08891762177883
LL,38,-5.071492661528474
LL,39,-5.054409729211963
LL,40,-5.038115490962973
LL,41,-5.021851425815554
LL,42,-5.0056509255616
LL,43,-4.989289033068358
LL,44,-4.975022545882155
LL,45,-4.9599898184777995
LL,46,-4.945596371375699
LL,47,-4.931763980984378
LL,48,-4.917639667384611
LL,49,-4.903971394375782
MSE,0,0.9222832956080387
MSE,1,0.625175454697498
MSE,2,0.6320182721710993
MSE,3,0.7561777958168098
MSE,4,0.3755643425952697
MSE,5,0.6541948925317883
MSE,6,0.7199736886793393
MSE,7,0.33731391440579966
MSE,8,1.684663395108771
MSE,9,0.5152429623412755
