type,index,value
LL,0,-15.58391096480924
LL,1,-15.57754848256406
LL,2,-15.57165746483528
LL,3,-15.566427879706499
LL,4,-15.561850055808609
LL,5,-15.557819673291764
LL,6,-15.554379693350858
LL,7,-15.551771934942568
LL,8,-15.549620089303463
LL,9,-15.547884044122648
LL,10,-15.546386831406362
LL,11,-15.545934858747696
LL,12,-15.546009408027277
LL,13,-15.546282455035907
LL,14,-15.547095291259575
LL,15,-15.548396392164786
LL,16,-15.550075397113194
LL,17,-15.552087327578992
LL,18,-15.5545914281299
LL,19,-15.557289865837081
LL,20,-15.56031436556088
LL,21,-15.563676451369655
LL,22,-15.567241885598614
LL,23,-15.571280533426139
LL,24,-15.575509478533231
LL,25,-15.580481429022376
LL,26,-15.585040596728698
LL,27,-15.589940476578771
LL,28,-15.594582595835831
LL,29,-15.600264623681545
LL,30,-15.605608634519086
LL,31,-15.611458028799893
LL,32,-15.617315179999622
LL,33,-15.623478724415804
LL,34,-15.629220775889696
LL,35,-15.635440165205381
LL,36,-15.64109021893891
LL,37,-15.647588812709273
LL,38,-15.653801895052862
LL,39,-15.660336961999757
LL,40,-15.667049913610324
LL,41,-15.67372851396504
LL,42,-15.680099503447092
LL,43,-15.687155700111129
LL,44,-15.694069578935261
LL,45,-15.700858317399087
LL,46,-15.707560347179145
LL,47,-15.714249554802553
LL,48,-15.721384861179539
LL,49,-15.72793126563057
MSE,0,0.72907838337998
MSE,1,0.7774686743159022
MSE,2,0.579048138152864
MSE,3,0.600806269549364
MSE,4,0.762084647529982
MSE,5,0.616964966152136
MSE,6,0.6841743439082023
MSE,7,0.7850405808500492
MSE,8,0.7717224215099248
MSE,9,0.751205757968142
