type,index,value
LL,0,-8.355840767971799
LL,1,-8.352552705293158
LL,2,-8.349469417223174
LL,3,-8.346821506792917
LL,4,-8.344379817843135
LL,5,-8.342432939430081
LL,6,-8.340619431259197
LL,7,-8.339150125393148
LL,8,-8.337740188123053
LL,9,-8.336826805670928
LL,10,-8.336097011126462
LL,11,-8.335583974112037
LL,12,-8.335368196633743
LL,13,-8.335217152359935
LL,14,-8.335352127258714
LL,15,-8.335613723460737
LL,16,-8.336066924566842
LL,17,-8.336768033662958
LL,18,-8.337423713683018
LL,19,-8.338170939732546
LL,20,-8.33933233027158
LL,21,-8.340506696590184
LL,22,-8.34170369160677
LL,23,-8.343087715757225
LL,24,-8.344595757782105
LL,25,-8.34630880981243
LL,26,-8.348200533407578
LL,27,-8.35003617490563
LL,28,-8.35155701387863
LL,29,-8.35359286208044
LL,30,-8.355707161472907
LL,31,-8.358030205816863
LL,32,-8.36023644767433
LL,33,-8.362377741360964
LL,34,-8.36454525435899
LL,35,-8.367007873327063
LL,36,-8.369131196910303
LL,37,-8.371617469521624
LL,38,-8.37386060111486
LL,39,-8.376486129579437
LL,40,-8.37899291100037
LL,41,-8.38157117526461
LL,42,-8.384193433491049
LL,43,-8.386613299258272
LL,44,-8.388845731549827
LL,45,-8.391445234517183
LL,46,-8.39407776291786
LL,47,-8.396406735361413
LL,48,-8.399295778449183
LL,49,-8.401792938791129
MSE,0,0.44113078958854607
MSE,1,0.3879724926154582
MSE,2,0.5795313546245937
MSE,3,0.6380411879737373
MSE,4,0.39235182404967545
MSE,5,0.48600418139847856
MSE,6,0.5683232060553552
MSE,7,0.4370045091238679
MSE,8,0.5591694110099004
MSE,9,0.48185478243060986
