type,index,value
LL,0,-216.56114193786362
LL,1,-216.15785488299767
LL,2,-216.03298754403068
LL,3,-215.35873139629388
LL,4,-214.4575516946316
LL,5,-214.03471297512206
LL,6,-213.15261143425704
LL,7,-212.3143243719672
LL,8,-212.173521539001
LL,9,-213.27426365997616
LL,10,-213.19533968026835
LL,11,-213.50500278129363
LL,12,-213.85756090417271
LL,13,-214.17557478249014
LL,14,-213.95006433973685
LL,15,-212.6318219900017
LL,16,-213.1851746899934
LL,17,-213.56877479457594
LL,18,-214.31317678072665
LL,19,-214.25959731352737
LL,20,-213.9354197382729
LL,21,-213.1549939968971
LL,22,-213.1125012196072
LL,23,-212.33067519024536
LL,24,-212.53492707913597
LL,25,-213.91867406962874
LL,26,-214.34201547755242
LL,27,-213.32962638786043
LL,28,-212.72518416840344
LL,29,-213.30357707428203
LL,30,-213.71829061136563
LL,31,-213.8841946673822
LL,32,-214.8726478598972
LL,33,-213.23660847513094
LL,34,-214.10408533649925
LL,35,-213.58225866416996
LL,36,-214.2682753238311
LL,37,-213.47726415047387
LL,38,-213.26886931743417
LL,39,-212.08864790897536
LL,40,-211.99196358832168
LL,41,-211.7614640118906
LL,42,-211.80345561730888
LL,43,-212.2854328464229
LL,44,-211.1861767137275
LL,45,-211.74543856939923
LL,46,-211.94310166257478
LL,47,-213.21130616819238
LL,48,-213.54906633053497
LL,49,-214.0151207909931
MSE,0,1.991023795920326
MSE,1,1.856034973714447
MSE,2,1.6958014478347543
MSE,3,1.9232749727732574
MSE,4,2.1144302316432526
MSE,5,1.9982923036218712
MSE,6,2.0396472080033266
MSE,7,1.7166075514359183
MSE,8,1.7777042408074637
MSE,9,1.7142914585072975
