type,index,value
LL,0,-4.309292423088563
LL,1,-4.30147902054306
LL,2,-4.294122994492023
LL,3,-4.286965220897981
LL,4,-4.28016109278392
LL,5,-4.273459444411689
LL,6,-4.267027972142317
LL,7,-4.260790410112583
LL,8,-4.254721462559549
LL,9,-4.248854403149277
LL,10,-4.2432438719665555
LL,11,-4.237868303386274
LL,12,-4.233009305894123
LL,13,-4.227896093748262
LL,14,-4.223356839412729
LL,15,-4.218775047687528
LL,16,-4.214625103174492
LL,17,-4.210888127754004
LL,18,-4.2068025207188
LL,19,-4.203089603480096
LL,20,-4.199800060950928
LL,21,-4.1964286233411725
LL,22,-4.193402843074619
LL,23,-4.19029216177522
LL,24,-4.187551271582446
LL,25,-4.184990516191833
LL,26,-4.182456377914944
LL,27,-4.180086720963908
LL,28,-4.177919906610784
LL,29,-4.1762099178011685
LL,30,-4.174528669563642
LL,31,-4.172718261105155
LL,32,-4.17128153786277
LL,33,-4.169788950926597
LL,34,-4.168640009372389
LL,35,-4.167371593430631
LL,36,-4.166237792949067
LL,37,-4.1652574567070815
LL,38,-4.164369095511064
LL,39,-4.163451370780538
LL,40,-4.162671238743768
LL,41,-4.162205980881612
LL,42,-4.161701603055525
LL,43,-4.161372332581781
LL,44,-4.161381996192864
LL,45,-4.1612777058655706
LL,46,-4.161371449059554
LL,47,-4.161707253788233
LL,48,-4.161987019979659
LL,49,-4.162400052535455
MSE,0,0.620808401344719
MSE,1,0.29137609995461955
MSE,2,0.6697151966061874
MSE,3,0.5499856142921847
MSE,4,0.8655323178557165
MSE,5,0.6359956146244017
MSE,6,0.30018204314310204
MSE,7,0.8862302372896399
MSE,8,0.6693216310868619
MSE,9,0.5294291116357358
