type,index,value
LL,0,-8.35068966486192
LL,1,-8.34233030578095
LL,2,-8.334532065328847
LL,3,-8.327016374799072
LL,4,-8.319851437641656
LL,5,-8.313355086129729
LL,6,-8.306938079415001
LL,7,-8.300732426041945
LL,8,-8.294914783602767
LL,9,-8.28934394811738
LL,10,-8.284065446867016
LL,11,-8.279060946945538
LL,12,-8.274543594092341
LL,13,-8.270129909918428
LL,14,-8.265798737364706
LL,15,-8.261843990489256
LL,16,-8.257856856897657
LL,17,-8.254448488589178
LL,18,-8.250942376060069
LL,19,-8.248010810989879
LL,20,-8.244936063951078
LL,21,-8.242261438768725
LL,22,-8.239919662623958
LL,23,-8.237483469936283
LL,24,-8.235297139008761
LL,25,-8.233218006627975
LL,26,-8.231031709896733
LL,27,-8.229116645221454
LL,28,-8.227063948218461
LL,29,-8.225520136487269
LL,30,-8.223816571592046
LL,31,-8.222400627202049
LL,32,-8.221213811843693
LL,33,-8.219921945620786
LL,34,-8.218649746655995
LL,35,-8.217610162823336
LL,36,-8.216443468798415
LL,37,-8.215763880175551
LL,38,-8.214987577991462
LL,39,-8.213871843723965
LL,40,-8.2132862995299
LL,41,-8.212629524624862
LL,42,-8.212040314092857
LL,43,-8.211379967408684
LL,44,-8.210614283744839
LL,45,-8.210086810731294
LL,46,-8.209473779065883
LL,47,-8.209007343140993
LL,48,-8.208423933249879
LL,49,-8.208113373471122
MSE,0,0.2039603562827246
MSE,1,0.1713766498226517
MSE,2,0.22341697149679565
MSE,3,0.24910523240695323
MSE,4,0.22175915718436312
MSE,5,0.2545982621921223
MSE,6,0.2539488646591182
MSE,7,0.1644609138757234
MSE,8,0.23906782646631272
MSE,9,0.20351483312855892
