type,index,value
LL,0,-9.121694566888525
LL,1,-9.107878212322003
LL,2,-9.094425510474396
LL,3,-9.081693438784509
LL,4,-9.06943085252872
LL,5,-9.058179705834888
LL,6,-9.047278068055896
LL,7,-9.0366201945355
LL,8,-9.026251800776611
LL,9,-9.016397112207729
LL,10,-9.007390207050776
LL,11,-8.998644198709396
LL,12,-8.990291891234374
LL,13,-8.982713259150533
LL,14,-8.975196003857505
LL,15,-8.968191772187712
LL,16,-8.961336063806534
LL,17,-8.954926902509458
LL,18,-8.948933332489396
LL,19,-8.943648759704049
LL,20,-8.938162470839341
LL,21,-8.933327129730317
LL,22,-8.929094040757102
LL,23,-8.92493207837872
LL,24,-8.92123162660006
LL,25,-8.917575016738612
LL,26,-8.914313212323426
LL,27,-8.911638330420585
LL,28,-8.90894374869212
LL,29,-8.90723561749
LL,30,-8.9053815376932
LL,31,-8.903758929350861
LL,32,-8.90274542647322
LL,33,-8.901877580331307
LL,34,-8.900881846532943
LL,35,-8.900787564322119
LL,36,-8.900446104939991
LL,37,-8.90050635531669
LL,38,-8.900904790464057
LL,39,-8.901332706798812
LL,40,-8.902801174724408
LL,41,-8.903986076585522
LL,42,-8.906059182349999
LL,43,-8.907867934686253
LL,44,-8.910080663460349
LL,45,-8.91272412469034
LL,46,-8.915051354735965
LL,47,-8.918016440411979
LL,48,-8.92139492881989
LL,49,-8.9255538103337
MSE,0,0.9428106892895247
MSE,1,0.8468509046508491
MSE,2,0.6762751685041605
MSE,3,0.7993197509722393
MSE,4,1.085679692985659
MSE,5,0.7835018652584281
MSE,6,0.719817985734526
MSE,7,0.7523802231217808
MSE,8,0.6740881337390197
MSE,9,1.1334814031847886
