type,index,value
LL,0,-17.199855107031293
LL,1,-17.173864016524735
LL,2,-17.14892689236212
LL,3,-17.125694671518907
LL,4,-17.103511683986486
LL,5,-17.08209320214461
LL,6,-17.06117984179965
LL,7,-17.041383231995624
LL,8,-17.02257740336197
LL,9,-17.004414220983445
LL,10,-16.986619844620165
LL,11,-16.97011186836387
LL,12,-16.95453550855422
LL,13,-16.940041454447503
LL,14,-16.92610352008808
LL,15,-16.913056301820397
LL,16,-16.901197163295443
LL,17,-16.88951333510396
LL,18,-16.87906554155852
LL,19,-16.86791958301827
LL,20,-16.858872655116656
LL,21,-16.850475509378665
LL,22,-16.842622641780356
LL,23,-16.836283048668097
LL,24,-16.82972752716221
LL,25,-16.82449705270683
LL,26,-16.819307794695064
LL,27,-16.81589871330897
LL,28,-16.81221735656856
LL,29,-16.808974731181003
LL,30,-16.80618623860069
LL,31,-16.80434037476221
LL,32,-16.803246565102636
LL,33,-16.80275060866949
LL,34,-16.802624936247092
LL,35,-16.804121784986346
LL,36,-16.805318303580215
LL,37,-16.806215530511857
LL,38,-16.809067046072315
LL,39,-16.811951462484057
LL,40,-16.814559594052746
LL,41,-16.81911127432498
LL,42,-16.823581208791502
LL,43,-16.828163869246147
LL,44,-16.83378985648913
LL,45,-16.83899579316762
LL,46,-16.84586779801805
LL,47,-16.85206591537332
LL,48,-16.860097214127723
LL,49,-16.867796832418023
MSE,0,1.2146129168091198
MSE,1,1.1828273349810956
MSE,2,1.1981373623642513
MSE,3,1.2159428255261033
MSE,4,1.2323022475078576
MSE,5,1.2878155971734806
MSE,6,1.31781695075093
MSE,7,1.2449855258699147
MSE,8,1.507254506985582
MSE,9,1.2648166776496257
