type,index,value
LL,0,-15.592450997906628
LL,1,-15.585508390326392
LL,2,-15.579404439320424
LL,3,-15.574141135148162
LL,4,-15.569637264193963
LL,5,-15.56614155260532
LL,6,-15.563211494807044
LL,7,-15.56114683155855
LL,8,-15.55987207793508
LL,9,-15.559377712631937
LL,10,-15.559568737261056
LL,11,-15.560579553738739
LL,12,-15.562277858336433
LL,13,-15.564632196318394
LL,14,-15.567738962712465
LL,15,-15.571590903061997
LL,16,-15.576014520611235
LL,17,-15.581149156376572
LL,18,-15.586993940033025
LL,19,-15.593542190851213
LL,20,-15.600618869113216
LL,21,-15.608290613622263
LL,22,-15.616617059027153
LL,23,-15.6255404010008
LL,24,-15.635044650519887
LL,25,-15.645136721152994
LL,26,-15.655911470407535
LL,27,-15.667180685723789
LL,28,-15.679034953690666
LL,29,-15.691496786510617
LL,30,-15.704439627057477
LL,31,-15.717877533470258
LL,32,-15.731830433626376
LL,33,-15.746283941732992
LL,34,-15.76121087139924
LL,35,-15.776618035057492
LL,36,-15.792490481924153
LL,37,-15.808889759909885
LL,38,-15.825829585161443
LL,39,-15.84320623683455
LL,40,-15.860942928999858
LL,41,-15.879176307583844
LL,42,-15.897862362844094
LL,43,-15.917085710636531
LL,44,-15.936609464176252
LL,45,-15.956599029195647
LL,46,-15.976999014731906
LL,47,-15.997860860089418
LL,48,-16.01905307654859
LL,49,-16.040622648862016
MSE,0,0.9497167012829791
MSE,1,0.8052099372892624
MSE,2,0.8928420527887554
MSE,3,0.8014805949215189
MSE,4,0.8425187290784629
MSE,5,0.793975248063044
MSE,6,0.9170417728522636
MSE,7,0.8174268089109278
MSE,8,0.8734992460837258
MSE,9,0.782405411716041
