type,index,value
LL,0,-15.596977188115995
LL,1,-15.59229185778915
LL,2,-15.588648398583445
LL,3,-15.585626057474233
LL,4,-15.583551773846867
LL,5,-15.581853827196763
LL,6,-15.581160987297755
LL,7,-15.581173472336758
LL,8,-15.58204561799206
LL,9,-15.583369452865915
LL,10,-15.585271455604191
LL,11,-15.588153067563649
LL,12,-15.591450097558177
LL,13,-15.5954857658346
LL,14,-15.600188232545324
LL,15,-15.605528763843846
LL,16,-15.611134219269209
LL,17,-15.617624713999604
LL,18,-15.624576083572887
LL,19,-15.632509368926506
LL,20,-15.640794356872139
LL,21,-15.649259490345504
LL,22,-15.658483236024855
LL,23,-15.668667928933194
LL,24,-15.679162453760426
LL,25,-15.690366015126125
LL,26,-15.701882228631018
LL,27,-15.713966043744275
LL,28,-15.726725721475152
LL,29,-15.73983180851051
LL,30,-15.753529253871392
LL,31,-15.767454873209314
LL,32,-15.782168692471345
LL,33,-15.797401538852132
LL,34,-15.812788602878067
LL,35,-15.828963556194825
LL,36,-15.845317896938251
LL,37,-15.861910816276133
LL,38,-15.879143871423711
LL,39,-15.896748200280893
LL,40,-15.914892027251335
LL,41,-15.93339761425004
LL,42,-15.952117586263052
LL,43,-15.97144050500485
LL,44,-15.991132723739764
LL,45,-16.011389962404415
LL,46,-16.03147491189868
LL,47,-16.052258180126728
LL,48,-16.073416989348534
LL,49,-16.094776808604006
MSE,0,1.014940912557164
MSE,1,0.7082926826872482
MSE,2,1.0363900013593599
MSE,3,1.0537176408536275
MSE,4,0.966403655153998
MSE,5,1.002281205668566
MSE,6,0.7717075171635938
MSE,7,0.9322965421694261
MSE,8,0.961081426681532
MSE,9,0.8204581947071635
