type,index,value
LL,0,-4.443435180227903
LL,1,-4.436424559865126
LL,2,-4.430747429066436
LL,3,-4.424691552498198
LL,4,-4.419266381830061
LL,5,-4.413263658271726
LL,6,-4.40833564938786
LL,7,-4.403200745066902
LL,8,-4.398052034358832
LL,9,-4.393303221735055
LL,10,-4.389706835974132
LL,11,-4.38591382516036
LL,12,-4.382452288991536
LL,13,-4.378496622652584
LL,14,-4.374903430789197
LL,15,-4.372627319996079
LL,16,-4.370260966957163
LL,17,-4.366744399736084
LL,18,-4.363143646301244
LL,19,-4.359853980067197
LL,20,-4.357979504624421
LL,21,-4.355657490444735
LL,22,-4.35425221013865
LL,23,-4.353628060559509
LL,24,-4.352059761172218
LL,25,-4.350310947210881
LL,26,-4.349304174130324
LL,27,-4.349102460653254
LL,28,-4.347488845881159
LL,29,-4.347078218893559
LL,30,-4.345856436545652
LL,31,-4.344706345804577
LL,32,-4.344132012632583
LL,33,-4.344056493806612
LL,34,-4.343097268333876
LL,35,-4.343803884847633
LL,36,-4.343805426858617
LL,37,-4.344518174931124
LL,38,-4.345338100962525
LL,39,-4.345275098888996
LL,40,-4.347142386486325
LL,41,-4.347765554846549
LL,42,-4.348668544250939
LL,43,-4.3508265789076335
LL,44,-4.352979309333428
LL,45,-4.354242080701484
LL,46,-4.355665661325825
LL,47,-4.358354384107789
LL,48,-4.359761307691295
LL,49,-4.361662951667999
MSE,0,0.5952263140421409
MSE,1,0.46078841987196456
MSE,2,0.3524395388808335
MSE,3,0.5122004574267854
MSE,4,0.34956881792023364
MSE,5,0.5523538036528995
MSE,6,0.4291060584494079
MSE,7,0.6753832258665735
MSE,8,0.40760513213559135
MSE,9,0.45360851736093966
