type,index,value
LL,0,-20.194822865258743
LL,1,-20.036426728397807
LL,2,-19.880555350191322
LL,3,-19.725783159847357
LL,4,-19.575183442087965
LL,5,-19.427030085258146
LL,6,-19.281321599573186
LL,7,-19.136826185682683
LL,8,-18.995935809330778
LL,9,-18.856745032867853
LL,10,-18.718362501008105
LL,11,-18.582845273840093
LL,12,-18.44961280775241
LL,13,-18.31976389251916
LL,14,-18.188962246882717
LL,15,-18.061775594315062
LL,16,-17.9360596383941
LL,17,-17.813559757750184
LL,18,-17.693903240083564
LL,19,-17.57457975039074
LL,20,-17.45776053114388
LL,21,-17.342569020666225
LL,22,-17.22822686444571
LL,23,-17.117853378276976
LL,24,-17.008474318207835
LL,25,-16.900580604515213
LL,26,-16.794329272204244
LL,27,-16.692052189477298
LL,28,-16.589174622490855
LL,29,-16.488958778672394
LL,30,-16.391296163999137
LL,31,-16.29663712986025
LL,32,-16.201299966172456
LL,33,-16.10781943966715
LL,34,-16.015689271767965
LL,35,-15.926299888224412
LL,36,-15.836061793317024
LL,37,-15.747500007745828
LL,38,-15.661916794908686
LL,39,-15.57910706090299
LL,40,-15.496173774820216
LL,41,-15.414645518468594
LL,42,-15.333711868611598
LL,43,-15.254551211119496
LL,44,-15.177243298050772
LL,45,-15.10139291242811
LL,46,-15.0267289772748
LL,47,-14.95378839893364
LL,48,-14.880259187616911
LL,49,-14.809251844197169
MSE,0,0.8938480882605049
MSE,1,1.1500962167780777
MSE,2,1.2658662539506256
MSE,3,0.8868411194856948
MSE,4,1.1203769080201582
MSE,5,0.9372335316372585
MSE,6,1.0352967762494256
MSE,7,0.9955382643921328
MSE,8,1.220713679236214
MSE,9,0.8100009119712753
