type,index,value
LL,0,-9.345001364672378
LL,1,-9.325772401046299
LL,2,-9.306405562698298
LL,3,-9.287756532540836
LL,4,-9.26959004497282
LL,5,-9.251497323440345
LL,6,-9.23353655820209
LL,7,-9.216504342693536
LL,8,-9.20006164272511
LL,9,-9.184561692179003
LL,10,-9.168548639378782
LL,11,-9.153076157936967
LL,12,-9.138863103292218
LL,13,-9.124939396222295
LL,14,-9.110453314844278
LL,15,-9.096903564788102
LL,16,-9.083978988080677
LL,17,-9.071007423853743
LL,18,-9.05852294489596
LL,19,-9.046003920914497
LL,20,-9.033574149728754
LL,21,-9.022117821520407
LL,22,-9.0101697804619
LL,23,-8.999302418294022
LL,24,-8.988650139194228
LL,25,-8.979027979214333
LL,26,-8.969577661639004
LL,27,-8.95933499796437
LL,28,-8.950296436263331
LL,29,-8.94165656010141
LL,30,-8.932784080132448
LL,31,-8.9237155976764
LL,32,-8.915287074439629
LL,33,-8.907606363030164
LL,34,-8.899574709746872
LL,35,-8.891952361145558
LL,36,-8.884026910660834
LL,37,-8.876988363507618
LL,38,-8.870636768556508
LL,39,-8.864058566898867
LL,40,-8.857254443115748
LL,41,-8.851034395636379
LL,42,-8.845438124044836
LL,43,-8.839925463570577
LL,44,-8.834532563408438
LL,45,-8.828664726262698
LL,46,-8.82333150691539
LL,47,-8.818340569579378
LL,48,-8.813536063865893
LL,49,-8.80925622607923
MSE,0,0.8165661140607846
MSE,1,0.6926611996969445
MSE,2,0.604285283719073
MSE,3,0.6367143618934191
MSE,4,0.673091344263145
MSE,5,0.6448571406253966
MSE,6,0.7050906165101877
MSE,7,0.6704848808684498
MSE,8,0.8394614063631883
MSE,9,0.6802808448790797
