type,index,value
LL,0,-4.399318110504464
LL,1,-4.390998791054996
LL,2,-4.382747062523654
LL,3,-4.37504124343704
LL,4,-4.367464768235525
LL,5,-4.360042658586664
LL,6,-4.353006302984956
LL,7,-4.346297559045708
LL,8,-4.339838475873615
LL,9,-4.333502206856043
LL,10,-4.327599707771326
LL,11,-4.321703153954583
LL,12,-4.31596671816453
LL,13,-4.310491942749022
LL,14,-4.305378590346735
LL,15,-4.300535890090756
LL,16,-4.295814033600637
LL,17,-4.291525131417261
LL,18,-4.2873902666911246
LL,19,-4.283594617921689
LL,20,-4.279867700769241
LL,21,-4.276371971884754
LL,22,-4.273047865133929
LL,23,-4.269935752256204
LL,24,-4.267079664025482
LL,25,-4.264412955574376
LL,26,-4.2619562785015495
LL,27,-4.2597203582941106
LL,28,-4.257709543387853
LL,29,-4.255826173950809
LL,30,-4.254089331613288
LL,31,-4.2526974057966145
LL,32,-4.251415463317757
LL,33,-4.250226042502516
LL,34,-4.249242378110822
LL,35,-4.2484869911879795
LL,36,-4.247831498828201
LL,37,-4.247335132202533
LL,38,-4.247026622333481
LL,39,-4.246825233575654
LL,40,-4.246720558879757
LL,41,-4.246907542467152
LL,42,-4.2472309853361
LL,43,-4.247643508783234
LL,44,-4.24826644631199
LL,45,-4.248847843572089
LL,46,-4.249692188387856
LL,47,-4.2507178042769755
LL,48,-4.251857505176581
LL,49,-4.253094317360781
MSE,0,0.3595583054362718
MSE,1,0.45742127542774974
MSE,2,0.3686256123285696
MSE,3,0.19736308358753482
MSE,4,0.9331292251496199
MSE,5,0.5525136885118095
MSE,6,0.5006977152583415
MSE,7,0.7588003657424521
MSE,8,0.388521443710481
MSE,9,0.43995763434153456
