type,index,value
LL,0,-7.211733817618585
LL,1,-7.179996751966103
LL,2,-7.151324345216475
LL,3,-7.120682862680459
LL,4,-7.094121582747971
LL,5,-7.065836789524527
LL,6,-7.0389488365961865
LL,7,-7.014983031725565
LL,8,-6.986380687240522
LL,9,-6.958463799044525
LL,10,-6.930951181606277
LL,11,-6.902894391740053
LL,12,-6.877629476110236
LL,13,-6.851377323461001
LL,14,-6.825562271059785
LL,15,-6.802396223906949
LL,16,-6.781549436784306
LL,17,-6.761788352273984
LL,18,-6.7420175208369795
LL,19,-6.722354520513017
LL,20,-6.70299362077329
LL,21,-6.681098892207329
LL,22,-6.662171154945396
LL,23,-6.643530918075624
LL,24,-6.623049861956481
LL,25,-6.602114779856599
LL,26,-6.582907979753932
LL,27,-6.561870608887486
LL,28,-6.540757736067013
LL,29,-6.525594339391013
LL,30,-6.507545534629314
LL,31,-6.485567756487548
LL,32,-6.470932210299603
LL,33,-6.4537888276015805
LL,34,-6.44034898980359
LL,35,-6.424719392942237
LL,36,-6.410450525896893
LL,37,-6.394175920921402
LL,38,-6.375946588132555
LL,39,-6.359992199878468
LL,40,-6.344289804839657
LL,41,-6.328337091572724
LL,42,-6.317081565666871
LL,43,-6.306854691541355
LL,44,-6.294937589461455
LL,45,-6.280310764518882
LL,46,-6.269545522211897
LL,47,-6.255171606582256
LL,48,-6.242511374991413
LL,49,-6.234348630569239
MSE,0,0.7806257636365789
MSE,1,0.6368406977794563
MSE,2,0.8047077022848312
MSE,3,1.0665276406673598
MSE,4,0.4117752560715375
MSE,5,0.6766784625544192
MSE,6,0.8179906759897294
MSE,7,0.9151108967814195
MSE,8,0.7448871554230023
MSE,9,1.3420718562753322
