type,index,value
LL,0,-47.51051629532866
LL,1,-47.11226980135169
LL,2,-46.71402384199141
LL,3,-46.332284547193
LL,4,-45.95098593174094
LL,5,-45.579435531845306
LL,6,-45.20704392241653
LL,7,-44.843245060292624
LL,8,-44.487025979334916
LL,9,-44.122863738437914
LL,10,-43.77198256087655
LL,11,-43.42035410764403
LL,12,-43.08167402866222
LL,13,-42.74730132265675
LL,14,-42.41053660594788
LL,15,-42.08570466827702
LL,16,-41.75912147881621
LL,17,-41.429870241978705
LL,18,-41.1026712213852
LL,19,-40.79317475570967
LL,20,-40.4823931709151
LL,21,-40.1917456575122
LL,22,-39.88825416889342
LL,23,-39.60200045058219
LL,24,-39.31205991164462
LL,25,-39.037282804018744
LL,26,-38.75329284410616
LL,27,-38.47311334774192
LL,28,-38.194629662390824
LL,29,-37.92130825351005
LL,30,-37.65369223467254
LL,31,-37.38393901206689
LL,32,-37.12419768206538
LL,33,-36.86308711335973
LL,34,-36.60470567224494
LL,35,-36.359551604152884
LL,36,-36.117462034646096
LL,37,-35.86480768092603
LL,38,-35.621134887351296
LL,39,-35.386397336655534
LL,40,-35.16757030419236
LL,41,-34.93544329564722
LL,42,-34.700469152896474
LL,43,-34.47545493749863
LL,44,-34.24476801109216
LL,45,-34.03105985149308
LL,46,-33.818224879712396
LL,47,-33.60345824696073
LL,48,-33.399682162852905
LL,49,-33.20057853880131
MSE,0,1.4832336902447647
MSE,1,1.3137477398595505
MSE,2,1.4051689485990757
MSE,3,1.1567817327766179
MSE,4,1.2554353567862104
MSE,5,1.432079680861488
MSE,6,1.6271185226156222
MSE,7,1.30760354473841
MSE,8,1.6399669741071594
MSE,9,1.4197072395620038
