type,index,value
LL,0,-4.0921436100047135
LL,1,-4.089457815877841
LL,2,-4.086931642854008
LL,3,-4.084622930456461
LL,4,-4.0825718284580095
LL,5,-4.080631032581268
LL,6,-4.078901605526882
LL,7,-4.077363387542608
LL,8,-4.075958158549539
LL,9,-4.0746942826147485
LL,10,-4.073651696389543
LL,11,-4.072773880389774
LL,12,-4.072058068885843
LL,13,-4.071484557952737
LL,14,-4.071108627882885
LL,15,-4.070759982993493
LL,16,-4.07069529830266
LL,17,-4.070794901614607
LL,18,-4.071037096249898
LL,19,-4.071393062360721
LL,20,-4.071899185026637
LL,21,-4.0725434767354125
LL,22,-4.073247240990074
LL,23,-4.074172709433828
LL,24,-4.075218131148467
LL,25,-4.076342095634846
LL,26,-4.077640759506047
LL,27,-4.079029436554135
LL,28,-4.080572370883457
LL,29,-4.082266753297003
LL,30,-4.08402657844445
LL,31,-4.085902354703175
LL,32,-4.0879173374264415
LL,33,-4.090036746339567
LL,34,-4.092215858028952
LL,35,-4.0945249355808455
LL,36,-4.096814018322592
LL,37,-4.099356006402599
LL,38,-4.102040141246832
LL,39,-4.104792372831194
LL,40,-4.107670205057999
LL,41,-4.110600221335249
LL,42,-4.1136583404052605
LL,43,-4.116713914343682
LL,44,-4.119905332625042
LL,45,-4.123165655864826
LL,46,-4.126581525435034
LL,47,-4.129945987531228
LL,48,-4.133436960868053
LL,49,-4.1370432318314885
MSE,0,0.5439831658461456
MSE,1,0.42392553226213625
MSE,2,0.5684252930992878
MSE,3,0.3640294867723301
MSE,4,0.6307055839818058
MSE,5,0.40183516923568424
MSE,6,0.45292070347376523
MSE,7,0.48995016836956856
MSE,8,0.4237805830724241
MSE,9,0.544207177712654
