type,index,value
LL,0,-16.165484870940833
LL,1,-16.145575011269326
LL,2,-16.126812670212075
LL,3,-16.109284579235613
LL,4,-16.092631002942507
LL,5,-16.076976177800244
LL,6,-16.06201738202609
LL,7,-16.047908962521582
LL,8,-16.03480058041469
LL,9,-16.022494793550397
LL,10,-16.010780352625417
LL,11,-15.999940638852461
LL,12,-15.989839291534816
LL,13,-15.980933282017414
LL,14,-15.972741626927142
LL,15,-15.965492672459396
LL,16,-15.958541891702874
LL,17,-15.952572051617011
LL,18,-15.947293637750903
LL,19,-15.942858118055563
LL,20,-15.938758483683278
LL,21,-15.935553886048371
LL,22,-15.932691692563555
LL,23,-15.930745414598382
LL,24,-15.929182347599166
LL,25,-15.9284147444556
LL,26,-15.92750586419661
LL,27,-15.92763450942762
LL,28,-15.928628217184848
LL,29,-15.929946828682569
LL,30,-15.931675438961287
LL,31,-15.934186522654532
LL,32,-15.937134682245693
LL,33,-15.940101799989574
LL,34,-15.944084948088346
LL,35,-15.948504739956135
LL,36,-15.952947942349118
LL,37,-15.958058040732572
LL,38,-15.96314362336183
LL,39,-15.96874368571839
LL,40,-15.975101453133352
LL,41,-15.981445748956167
LL,42,-15.988432395678895
LL,43,-15.996182334142906
LL,44,-16.00336902901281
LL,45,-16.01131085323002
LL,46,-16.018833890669395
LL,47,-16.027760271351298
LL,48,-16.035838384504224
LL,49,-16.04432019760479
MSE,0,1.0316525249109165
MSE,1,1.0115878845699755
MSE,2,0.8439220719474871
MSE,3,1.0917835798905753
MSE,4,0.7391160809313356
MSE,5,1.0088620776776058
MSE,6,0.9272737698613707
MSE,7,1.005732085505706
MSE,8,1.0593063173505493
MSE,9,0.9638064604877674
