type,index,value
LL,0,-16.063322306781522
LL,1,-16.0521186325926
LL,2,-16.041820970913257
LL,3,-16.03230377804595
LL,4,-16.02392324851298
LL,5,-16.01629894604806
LL,6,-16.00946215609029
LL,7,-16.003571913165523
LL,8,-15.998307767258789
LL,9,-15.993727395198167
LL,10,-15.990123223001419
LL,11,-15.987127026133322
LL,12,-15.984990553867387
LL,13,-15.98364064289595
LL,14,-15.982895430782127
LL,15,-15.983034225507424
LL,16,-15.983766955323023
LL,17,-15.985074802666393
LL,18,-15.98715739248784
LL,19,-15.99000299198578
LL,20,-15.993424344166527
LL,21,-15.997505453674677
LL,22,-16.002123941195414
LL,23,-16.0072400777636
LL,24,-16.01318306142655
LL,25,-16.01988774620997
LL,26,-16.02700943615031
LL,27,-16.034796298030226
LL,28,-16.04322894642423
LL,29,-16.052183110763714
LL,30,-16.061682529447697
LL,31,-16.071639221732283
LL,32,-16.082186455467095
LL,33,-16.093289673799244
LL,34,-16.104936205768162
LL,35,-16.117110392605955
LL,36,-16.12978353660622
LL,37,-16.142977104251116
LL,38,-16.15655316607818
LL,39,-16.170870070974857
LL,40,-16.185417936318736
LL,41,-16.200321872957613
LL,42,-16.215722863686654
LL,43,-16.231750378488382
LL,44,-16.24821905686169
LL,45,-16.26511128915645
LL,46,-16.282458472762634
LL,47,-16.300051080435253
LL,48,-16.31828934747752
LL,49,-16.336587614251563
MSE,0,1.0857702310076307
MSE,1,1.0053437999047634
MSE,2,1.1854495401868812
MSE,3,0.9688892325993681
MSE,4,0.9984736695262528
MSE,5,1.1539936108981521
MSE,6,1.0474227369446365
MSE,7,1.126626013936512
MSE,8,0.952798687476621
MSE,9,1.3459694297786822
