type,index,value
LL,0,-8.35462416020638
LL,1,-8.352675315313919
LL,2,-8.351090021975597
LL,3,-8.349781189351898
LL,4,-8.348873633205994
LL,5,-8.348372558516527
LL,6,-8.348366108536844
LL,7,-8.348581135415763
LL,8,-8.349160054379963
LL,9,-8.350032568770644
LL,10,-8.351306184344434
LL,11,-8.352846184599654
LL,12,-8.354739603404642
LL,13,-8.356933403642545
LL,14,-8.359472939547965
LL,15,-8.362341535391502
LL,16,-8.365464200749134
LL,17,-8.368867681544682
LL,18,-8.372660110307857
LL,19,-8.376698498448079
LL,20,-8.381012932302534
LL,21,-8.385587217047407
LL,22,-8.390425416981174
LL,23,-8.39558065539909
LL,24,-8.401038618124073
LL,25,-8.406580556149148
LL,26,-8.41246853701823
LL,27,-8.418713164136745
LL,28,-8.425190474817013
LL,29,-8.431923608670237
LL,30,-8.438857053550796
LL,31,-8.446149907040922
LL,32,-8.453669213947435
LL,33,-8.461402895070012
LL,34,-8.469341252988736
LL,35,-8.47749147141925
LL,36,-8.485911063212757
LL,37,-8.494477930578693
LL,38,-8.50324761240072
LL,39,-8.512305204960224
LL,40,-8.5215555260247
LL,41,-8.530931667832785
LL,42,-8.54053760831645
LL,43,-8.550445349235716
LL,44,-8.560454042454309
LL,45,-8.570734706800032
LL,46,-8.581107406966385
LL,47,-8.591677619912653
LL,48,-8.602525388824628
LL,49,-8.613428419207292
MSE,0,0.7717487424851147
MSE,1,0.5962258681038848
MSE,2,0.6732696842861031
MSE,3,0.6498191499511475
MSE,4,0.6434479435558015
MSE,5,0.5831175200032367
MSE,6,0.6416166484488516
MSE,7,0.6758506025318521
MSE,8,0.7490323968639613
MSE,9,0.5371730379607245
