type,index,value
LL,0,-17.496520893228553
LL,1,-17.45331574727832
LL,2,-17.4115539762334
LL,3,-17.370888934962885
LL,4,-17.331356946549086
LL,5,-17.293380349587956
LL,6,-17.256708172309015
LL,7,-17.22120699066486
LL,8,-17.186688216799833
LL,9,-17.153312407513248
LL,10,-17.121152935521074
LL,11,-17.0901572063125
LL,12,-17.060596752376448
LL,13,-17.031881516419194
LL,14,-17.004087278940485
LL,15,-16.977076892866755
LL,16,-16.951376493736
LL,17,-16.926385203700328
LL,18,-16.902459702506725
LL,19,-16.87948990798022
LL,20,-16.857268079310693
LL,21,-16.835618114746538
LL,22,-16.815056267117924
LL,23,-16.795436843919013
LL,24,-16.77679597067462
LL,25,-16.759030894435785
LL,26,-16.741760083915615
LL,27,-16.72514476317566
LL,28,-16.70936030033425
LL,29,-16.694565464953463
LL,30,-16.680357265899964
LL,31,-16.66705303820201
LL,32,-16.653927864974055
LL,33,-16.641684792347917
LL,34,-16.630222543619468
LL,35,-16.61951878187029
LL,36,-16.60938801717719
LL,37,-16.600436254779286
LL,38,-16.591389680733922
LL,39,-16.58283156005721
LL,40,-16.57553967100906
LL,41,-16.569189665833374
LL,42,-16.562904471445815
LL,43,-16.557740560729787
LL,44,-16.55233638063253
LL,45,-16.54815301358055
LL,46,-16.543393514692557
LL,47,-16.540221638597593
LL,48,-16.537752458955204
LL,49,-16.535281892941583
MSE,0,1.1688337661328632
MSE,1,1.1742468190912903
MSE,2,1.0838367339957315
MSE,3,1.1915434809475534
MSE,4,0.8044542862788627
MSE,5,1.1122187060600621
MSE,6,1.00953953460601
MSE,7,1.1571657047728297
MSE,8,1.0619056194499115
MSE,9,0.954208251433565
