type,index,value
LL,0,-54.57232663925362
LL,1,-54.27795405744031
LL,2,-54.01302445622224
LL,3,-53.7360012297252
LL,4,-53.45608628800261
LL,5,-53.17645886805808
LL,6,-52.91086163255022
LL,7,-52.65897574971482
LL,8,-52.422307855523115
LL,9,-52.15807720585002
LL,10,-51.90059392284443
LL,11,-51.660467465506585
LL,12,-51.41431459488989
LL,13,-51.16809205174532
LL,14,-50.89060332811069
LL,15,-50.66481947433376
LL,16,-50.423619827117044
LL,17,-50.16601355648178
LL,18,-49.93817658500818
LL,19,-49.73767684606072
LL,20,-49.50593012174866
LL,21,-49.2694692267836
LL,22,-49.04104007530258
LL,23,-48.81550218191417
LL,24,-48.58890250645622
LL,25,-48.40293760682266
LL,26,-48.20316259170409
LL,27,-47.973570266449556
LL,28,-47.77002885218742
LL,29,-47.574256248082726
LL,30,-47.38019002763258
LL,31,-47.18133856877337
LL,32,-46.97279993286866
LL,33,-46.77638540806805
LL,34,-46.5999700044337
LL,35,-46.4003438194084
LL,36,-46.22263827982492
LL,37,-46.03708667933483
LL,38,-45.83037276065103
LL,39,-45.61887743551369
LL,40,-45.44347502969756
LL,41,-45.27111896829898
LL,42,-45.08371348557054
LL,43,-44.919724734766504
LL,44,-44.733860300264055
LL,45,-44.5571838514133
LL,46,-44.392325537629326
LL,47,-44.228598084611264
LL,48,-44.070113983590986
LL,49,-43.91102694143823
MSE,0,1.4866186379305029
MSE,1,1.5216771043183606
MSE,2,1.794736706694365
MSE,3,1.397441201397098
MSE,4,1.6589443810810167
MSE,5,1.7046659153477262
MSE,6,2.2948047837344543
MSE,7,2.149002830440158
MSE,8,1.9505120866651822
MSE,9,1.9237220190189313
