type,index,value
LL,0,-8.654933187037564
LL,1,-8.647066011668688
LL,2,-8.639630966064226
LL,3,-8.632667744464584
LL,4,-8.626359131885037
LL,5,-8.620352670070982
LL,6,-8.614665491897933
LL,7,-8.609774454249694
LL,8,-8.605008452212562
LL,9,-8.600756453155011
LL,10,-8.596951572350891
LL,11,-8.593581386900558
LL,12,-8.590714155867026
LL,13,-8.588146145725112
LL,14,-8.585995100819106
LL,15,-8.584193185679911
LL,16,-8.582962761224575
LL,17,-8.582049082811807
LL,18,-8.58141369084306
LL,19,-8.581169312345981
LL,20,-8.581169539365623
LL,21,-8.581845490916475
LL,22,-8.582612982186058
LL,23,-8.583815216637484
LL,24,-8.58537652127492
LL,25,-8.587277502210764
LL,26,-8.589531634191694
LL,27,-8.59225801025723
LL,28,-8.595165418970089
LL,29,-8.598347102231546
LL,30,-8.601794538854131
LL,31,-8.605677588091542
LL,32,-8.609877453785337
LL,33,-8.614341894522331
LL,34,-8.619081265457407
LL,35,-8.624156064891242
LL,36,-8.629472699309563
LL,37,-8.634931684671788
LL,38,-8.64084886584683
LL,39,-8.647098692693369
LL,40,-8.653419796952951
LL,41,-8.660011104626884
LL,42,-8.666974969337307
LL,43,-8.674165109492694
LL,44,-8.6813748747401
LL,45,-8.689241059150696
LL,46,-8.697135419229596
LL,47,-8.705264754905516
LL,48,-8.71354205113586
LL,49,-8.722286670537184
MSE,0,0.6091924724093308
MSE,1,0.8756791286775574
MSE,2,0.6089978230798401
MSE,3,0.7312887266734739
MSE,4,0.6924506782876129
MSE,5,0.7091986168855465
MSE,6,0.6448581076578861
MSE,7,0.7843054554942496
MSE,8,0.8617407842997746
MSE,9,0.7646451713891321
