type,index,value
LL,0,-32.716538041597964
LL,1,-32.50087142482803
LL,2,-32.28759933298116
LL,3,-32.08850838537699
LL,4,-31.885872244259286
LL,5,-31.676044659181446
LL,6,-31.46703530908914
LL,7,-31.262889382860767
LL,8,-31.064500180419667
LL,9,-30.864472492171405
LL,10,-30.669975836832975
LL,11,-30.48815197484263
LL,12,-30.29813483996844
LL,13,-30.11206103555769
LL,14,-29.92425103882361
LL,15,-29.74324838425532
LL,16,-29.560809816708804
LL,17,-29.38371985743702
LL,18,-29.20509601631486
LL,19,-29.034742176996026
LL,20,-28.86210242848703
LL,21,-28.701846940450075
LL,22,-28.528467816224616
LL,23,-28.360859686715816
LL,24,-28.201624975969754
LL,25,-28.031869221493064
LL,26,-27.882049543526165
LL,27,-27.72324519884799
LL,28,-27.567767724841026
LL,29,-27.408010735909613
LL,30,-27.261291814773887
LL,31,-27.109088053861278
LL,32,-26.96082666043544
LL,33,-26.806008432725303
LL,34,-26.65670684725888
LL,35,-26.509651198578762
LL,36,-26.366292986286858
LL,37,-26.22619755278197
LL,38,-26.090022038650584
LL,39,-25.94377427861257
LL,40,-25.806263044280122
LL,41,-25.66806993201711
LL,42,-25.52645917856915
LL,43,-25.391889616261317
LL,44,-25.264317333346032
LL,45,-25.133384055352977
LL,46,-25.004100520914673
LL,47,-24.878070498055866
LL,48,-24.75056510103418
LL,49,-24.63087795750195
MSE,0,1.1237312471791379
MSE,1,1.1528526906129932
MSE,2,1.6697570843778005
MSE,3,1.3274841174901522
MSE,4,1.1239299341656461
MSE,5,0.9362061299357792
MSE,6,1.2077879479350582
MSE,7,1.0461369620121854
MSE,8,1.2862706061269435
MSE,9,1.4227438465340214
